componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,225,247,BRC0053C,Nome não encontrado
Energia,kcal,53,58,BRC0053C,Nome não encontrado
Umidade,g,"85,0","93,5",BRC0053C,Nome não encontrado
Carboidrato total,g,"14,0","15,4",BRC0053C,Nome não encontrado
Carboidrato disponível,g,"11,0","12,1",BRC0053C,Nome não encontrado
Proteína,g,"0,57","0,62",BRC0053C,Nome não encontrado
Lipídios,g,"0,11","0,12",BRC0053C,Nome não encontrado
Fibra alimentar,g,"3,01","3,31",BRC0053C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0053C,Nome não encontrado
Cinzas,g,"0,27","0,29",BRC0053C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0053C,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,05",BRC0053C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0053C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,05","0,05",BRC0053C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0053C,Nome não encontrado
Cálcio,mg,"8,28","9,10",BRC0053C,Nome não encontrado
Ferro,mg,"0,09","0,10",BRC0053C,Nome não encontrado
Sódio,mg,traços,traços,BRC0053C,Nome não encontrado
Magnésio,mg,"5,78","6,36",BRC0053C,Nome não encontrado
Fósforo,mg,"11,8","12,9",BRC0053C,Nome não encontrado
Potássio,mg,115,127,BRC0053C,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0053C,Nome não encontrado
Zinco,mg,"0,08","0,09",BRC0053C,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0053C,Nome não encontrado
Selênio,mcg,"0,09","0,10",BRC0053C,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0053C,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0053C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0053C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,09","0,10",BRC0053C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0053C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0053C,Nome não encontrado
Niacina,mg,traços,traços,BRC0053C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0053C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0053C,Nome não encontrado
Vitamina C,mg,"2,83","3,12",BRC0053C,Nome não encontrado
Equivalente de folato,mcg,"6,53","7,19",BRC0053C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0053C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0053C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0053C,Nome não encontrado
Proteína vegetal,g,"0,57","0,62",BRC0053C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0053C,Nome não encontrado
