componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,1160,1159,BRC0896F,Nome não encontrado
Energia,kcal,280,279,BRC0896F,Nome não encontrado
Umidade,g,"57,9","57,9",BRC0896F,Nome não encontrado
Carboidrato total,g,"3,33","3,33",BRC0896F,Nome não encontrado
Carboidrato disponível,g,"2,67","2,67",BRC0896F,Nome não encontrado
Proteína,g,"14,6","14,6",BRC0896F,Nome não encontrado
Lipídios,g,"20,7","20,7",BRC0896F,Nome não encontrado
Fibra alimentar,g,"0,67","0,67",BRC0896F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0896F,Nome não encontrado
Cinzas,g,"3,48","3,48",BRC0896F,Nome não encontrado
Colesterol,mg,"69,2","69,2",BRC0896F,Nome não encontrado
Ácidos graxos saturados,g,"5,23","5,23",BRC0896F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,54","6,54",BRC0896F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,22","2,22",BRC0896F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0896F,Nome não encontrado
Cálcio,mg,"7,53","7,53",BRC0896F,Nome não encontrado
Ferro,mg,"0,54","0,54",BRC0896F,Nome não encontrado
Sódio,mg,1362,1362,BRC0896F,Nome não encontrado
Magnésio,mg,"17,0","17,0",BRC0896F,Nome não encontrado
Fósforo,mg,181,181,BRC0896F,Nome não encontrado
Potássio,mg,325,325,BRC0896F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0896F,Nome não encontrado
Zinco,mg,"1,64","1,64",BRC0896F,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0896F,Nome não encontrado
Selênio,mcg,"23,0","23,0",BRC0896F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0896F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0896F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0896F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0896F,Nome não encontrado
Tiamina,mg,"0,59","0,59",BRC0896F,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0896F,Nome não encontrado
Niacina,mg,"2,36","2,36",BRC0896F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0896F,Nome não encontrado
Vitamina B12,mcg,"0,59","0,59",BRC0896F,Nome não encontrado
Vitamina C,mg,"1,30","1,30",BRC0896F,Nome não encontrado
Equivalente de folato,mcg,"7,42","7,42",BRC0896F,Nome não encontrado
Sal de adição,g,,,BRC0896F,Nome não encontrado
Açúcar de adição,g,,,BRC0896F,Nome não encontrado
Gordura de adição,g,-,-,BRC0896F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0896F,Nome não encontrado
Proteína animal,g,-,-,BRC0896F,Nome não encontrado
