componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,347,381,BRC0368E,Nome não encontrado
Energia,kcal,82,90,BRC0368E,Nome não encontrado
Umidade,g,"78,9","86,8",BRC0368E,Nome não encontrado
Carboidrato total,g,"1,31","1,44",BRC0368E,Nome não encontrado
Carboidrato disponível,g,"0,81","0,89",BRC0368E,Nome não encontrado
Proteína,g,"16,7","18,3",BRC0368E,Nome não encontrado
Lipídios,g,"1,23","1,35",BRC0368E,Nome não encontrado
Fibra alimentar,g,"0,50","0,55",BRC0368E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0368E,Nome não encontrado
Cinzas,g,"1,85","2,03",BRC0368E,Nome não encontrado
Colesterol,mg,"48,8","53,7",BRC0368E,Nome não encontrado
Ácidos graxos saturados,g,"0,20","0,21",BRC0368E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,28","0,31",BRC0368E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,69","0,76",BRC0368E,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0368E,Nome não encontrado
Cálcio,mg,"58,4","64,2",BRC0368E,Nome não encontrado
Ferro,mg,"0,24","0,26",BRC0368E,Nome não encontrado
Sódio,mg,1448,1592,BRC0368E,Nome não encontrado
Magnésio,mg,"17,4","19,1",BRC0368E,Nome não encontrado
Fósforo,mg,"56,0","61,6",BRC0368E,Nome não encontrado
Potássio,mg,107,118,BRC0368E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0368E,Nome não encontrado
Zinco,mg,"0,58","0,63",BRC0368E,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0368E,Nome não encontrado
Selênio,mcg,"0,07","0,08",BRC0368E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0368E,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0368E,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0368E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,23","0,25",BRC0368E,Nome não encontrado
Tiamina,mg,"0,02","0,03",BRC0368E,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0368E,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0368E,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0368E,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0368E,Nome não encontrado
Vitamina C,mg,"3,98","4,38",BRC0368E,Nome não encontrado
Equivalente de folato,mcg,"3,23","3,56",BRC0368E,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0368E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0368E,Nome não encontrado
Gordura de adição,g,-,-,BRC0368E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0368E,Nome não encontrado
Proteína animal,g,-,-,BRC0368E,Nome não encontrado
