componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,1245,1493,BRC0268A,Nome não encontrado
Energia,kcal,298,357,BRC0268A,Nome não encontrado
Umidade,g,"41,5","49,8",BRC0268A,Nome não encontrado
Carboidrato total,g,"26,7","32,1",BRC0268A,Nome não encontrado
Carboidrato disponível,g,"25,6","30,7",BRC0268A,Nome não encontrado
Proteína,g,"13,9","16,6",BRC0268A,Nome não encontrado
Lipídios,g,"15,3","18,3",BRC0268A,Nome não encontrado
Fibra alimentar,g,"1,09","1,30",BRC0268A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0268A,Nome não encontrado
Cinzas,g,"2,66","3,19",BRC0268A,Nome não encontrado
Colesterol,mg,"46,0","55,2",BRC0268A,Nome não encontrado
Ácidos graxos saturados,g,"8,29","9,95",BRC0268A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,91","4,69",BRC0268A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,61","0,73",BRC0268A,Nome não encontrado
Ácidos graxos trans,g,"0,60","0,72",BRC0268A,Nome não encontrado
Cálcio,mg,204,245,BRC0268A,Nome não encontrado
Ferro,mg,"2,06","2,47",BRC0268A,Nome não encontrado
Sódio,mg,759,911,BRC0268A,Nome não encontrado
Magnésio,mg,"21,2","25,5",BRC0268A,Nome não encontrado
Fósforo,mg,236,284,BRC0268A,Nome não encontrado
Potássio,mg,163,196,BRC0268A,Nome não encontrado
Manganês,mg,"0,27","0,32",BRC0268A,Nome não encontrado
Zinco,mg,"1,70","2,04",BRC0268A,Nome não encontrado
Cobre,mg,"0,09","0,11",BRC0268A,Nome não encontrado
Selênio,mcg,"4,84","5,81",BRC0268A,Nome não encontrado
Vitamina A (RE),mcg,"0,85","1,02",BRC0268A,Nome não encontrado
Vitamina A (RAE),mcg,"0,85","1,02",BRC0268A,Nome não encontrado
Vitamina D,mcg,"0,13","0,15",BRC0268A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34","0,41",BRC0268A,Nome não encontrado
Tiamina,mg,"0,31","0,37",BRC0268A,Nome não encontrado
Riboflavina,mg,"0,35","0,42",BRC0268A,Nome não encontrado
Niacina,mg,"0,97","1,17",BRC0268A,Nome não encontrado
Vitamina B6,mg,"0,26","0,32",BRC0268A,Nome não encontrado
Vitamina B12,mcg,"0,71","0,85",BRC0268A,Nome não encontrado
Vitamina C,mg,"0,82","0,98",BRC0268A,Nome não encontrado
Equivalente de folato,mcg,"65,9","79,0",BRC0268A,Nome não encontrado
Sal de adição,g,,,BRC0268A,Nome não encontrado
Açúcar de adição,g,,,BRC0268A,Nome não encontrado
Gordura de adição,g,-,-,BRC0268A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0268A,Nome não encontrado
Proteína animal,g,-,-,BRC0268A,Nome não encontrado
