componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,491,441,BRC0943B,Nome não encontrado
Energia,kcal,117,105,BRC0943B,Nome não encontrado
Umidade,g,"75,3","67,8",BRC0943B,Nome não encontrado
Carboidrato total,g,"9,53","8,58",BRC0943B,Nome não encontrado
Carboidrato disponível,g,"8,57","7,72",BRC0943B,Nome não encontrado
Proteína,g,"9,30","8,37",BRC0943B,Nome não encontrado
Lipídios,g,"4,84","4,35",BRC0943B,Nome não encontrado
Fibra alimentar,g,"0,96","0,86",BRC0943B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0943B,Nome não encontrado
Cinzas,g,"1,01","0,90",BRC0943B,Nome não encontrado
Colesterol,mg,"26,3","23,7",BRC0943B,Nome não encontrado
Ácidos graxos saturados,g,"1,70","1,53",BRC0943B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,99","1,79",BRC0943B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,82","0,74",BRC0943B,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,02",BRC0943B,Nome não encontrado
Cálcio,mg,"27,8","25,0",BRC0943B,Nome não encontrado
Ferro,mg,"0,36","0,32",BRC0943B,Nome não encontrado
Sódio,mg,207,186,BRC0943B,Nome não encontrado
Magnésio,mg,"14,9","13,4",BRC0943B,Nome não encontrado
Fósforo,mg,"72,6","65,3",BRC0943B,Nome não encontrado
Potássio,mg,144,130,BRC0943B,Nome não encontrado
Manganês,mg,"0,32","0,29",BRC0943B,Nome não encontrado
Zinco,mg,"0,82","0,74",BRC0943B,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0943B,Nome não encontrado
Selênio,mcg,"0,41","0,37",BRC0943B,Nome não encontrado
Vitamina A (RE),mcg,"56,1","50,5",BRC0943B,Nome não encontrado
Vitamina A (RAE),mcg,"28,3","25,5",BRC0943B,Nome não encontrado
Vitamina D,mcg,"0,28","0,25",BRC0943B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,48","0,43",BRC0943B,Nome não encontrado
Tiamina,mg,"0,17","0,15",BRC0943B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0943B,Nome não encontrado
Niacina,mg,"1,72","1,55",BRC0943B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0943B,Nome não encontrado
Vitamina B12,mcg,"0,22","0,19",BRC0943B,Nome não encontrado
Vitamina C,mg,"4,49","4,04",BRC0943B,Nome não encontrado
Equivalente de folato,mcg,"13,6","12,3",BRC0943B,Nome não encontrado
Sal de adição,g,"0,47","0,42",BRC0943B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0943B,Nome não encontrado
Gordura de adição,g,-,-,BRC0943B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0943B,Nome não encontrado
Proteína animal,g,-,-,BRC0943B,Nome não encontrado
