componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1565,782,BRC0975A,Nome não encontrado
Energia,kcal,372,186,BRC0975A,Nome não encontrado
Umidade,g,"9,04","4,52",BRC0975A,Nome não encontrado
Carboidrato total,g,"72,3","36,2",BRC0975A,Nome não encontrado
Carboidrato disponível,g,"62,6","31,3",BRC0975A,Nome não encontrado
Proteína,g,"9,79","4,90",BRC0975A,Nome não encontrado
Lipídios,g,"6,94","3,47",BRC0975A,Nome não encontrado
Fibra alimentar,g,"9,76","4,88",BRC0975A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0975A,Nome não encontrado
Cinzas,g,"1,97","0,99",BRC0975A,Nome não encontrado
Colesterol,mg,"13,3","6,65",BRC0975A,Nome não encontrado
Ácidos graxos saturados,g,"3,65","1,83",BRC0975A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,68","0,84",BRC0975A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,63","0,32",BRC0975A,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,10",BRC0975A,Nome não encontrado
Cálcio,mg,"43,7","21,9",BRC0975A,Nome não encontrado
Ferro,mg,"4,97","2,49",BRC0975A,Nome não encontrado
Sódio,mg,220,110,BRC0975A,Nome não encontrado
Magnésio,mg,"98,8","49,4",BRC0975A,Nome não encontrado
Fósforo,mg,242,121,BRC0975A,Nome não encontrado
Potássio,mg,344,172,BRC0975A,Nome não encontrado
Manganês,mg,"2,56","1,28",BRC0975A,Nome não encontrado
Zinco,mg,"2,10","1,05",BRC0975A,Nome não encontrado
Cobre,mg,"0,48","0,24",BRC0975A,Nome não encontrado
Selênio,mcg,"9,67","4,84",BRC0975A,Nome não encontrado
Vitamina A (RE),mcg,"55,9","28,0",BRC0975A,Nome não encontrado
Vitamina A (RAE),mcg,"54,9","27,5",BRC0975A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0975A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,83","0,42",BRC0975A,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0975A,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0975A,Nome não encontrado
Niacina,mg,"1,07","0,54",BRC0975A,Nome não encontrado
Vitamina B6,mg,"0,12","0,06",BRC0975A,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0975A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0975A,Nome não encontrado
Equivalente de folato,mcg,"49,6","24,8",BRC0975A,Nome não encontrado
Sal de adição,g,"0,50","0,25",BRC0975A,Nome não encontrado
Açúcar de adição,g,"17,0","8,50",BRC0975A,Nome não encontrado
Gordura de adição,g,"5,38","2,69",BRC0975A,Nome não encontrado
Proteína vegetal,g,"9,77","4,89",BRC0975A,Nome não encontrado
Proteína animal,g,"0,03","0,02",BRC0975A,Nome não encontrado
