componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,185,74,BRC0587B,Nome não encontrado
Energia,kcal,45,17,BRC0587B,Nome não encontrado
Umidade,g,"91,1","36,4",BRC0587B,Nome não encontrado
Carboidrato total,g,"2,83","1,13",BRC0587B,Nome não encontrado
Carboidrato disponível,g,"0,60","0,24",BRC0587B,Nome não encontrado
Proteína,g,"1,68","0,67",BRC0587B,Nome não encontrado
Lipídios,g,"3,48","1,39",BRC0587B,Nome não encontrado
Fibra alimentar,g,"2,23","0,89",BRC0587B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0587B,Nome não encontrado
Cinzas,g,"0,91","0,36",BRC0587B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0587B,Nome não encontrado
Ácidos graxos saturados,g,"0,65","0,26",BRC0587B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","0,98",BRC0587B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,18",BRC0587B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0587B,Nome não encontrado
Cálcio,mg,"34,4","13,8",BRC0587B,Nome não encontrado
Ferro,mg,"0,71","0,29",BRC0587B,Nome não encontrado
Sódio,mg,"57,5","23,0",BRC0587B,Nome não encontrado
Magnésio,mg,"9,28","3,71",BRC0587B,Nome não encontrado
Fósforo,mg,"26,5","10,6",BRC0587B,Nome não encontrado
Potássio,mg,349,139,BRC0587B,Nome não encontrado
Manganês,mg,"0,39","0,15",BRC0587B,Nome não encontrado
Zinco,mg,"0,38","0,15",BRC0587B,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0587B,Nome não encontrado
Selênio,mcg,"0,22","0,09",BRC0587B,Nome não encontrado
Vitamina A (RE),mcg,383,153,BRC0587B,Nome não encontrado
Vitamina A (RAE),mcg,191,"76,7",BRC0587B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0587B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,80","0,32",BRC0587B,Nome não encontrado
Tiamina,mg,"0,09","0,04",BRC0587B,Nome não encontrado
Riboflavina,mg,"0,08","0,03",BRC0587B,Nome não encontrado
Niacina,mg,"0,71","0,28",BRC0587B,Nome não encontrado
Vitamina B6,mg,"0,09","0,04",BRC0587B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0587B,Nome não encontrado
Vitamina C,mg,"22,8","9,11",BRC0587B,Nome não encontrado
Equivalente de folato,mcg,"40,5","16,2",BRC0587B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0587B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0587B,Nome não encontrado
Gordura de adição,g,-,-,BRC0587B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0587B,Nome não encontrado
Proteína animal,g,-,-,BRC0587B,Nome não encontrado
