componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,276,BRC1017B,Nome não encontrado
Energia,kcal,66,BRC1017B,Nome não encontrado
Umidade,g,"86,5",BRC1017B,Nome não encontrado
Carboidrato total,g,"6,68",BRC1017B,Nome não encontrado
Carboidrato disponível,g,"5,66",BRC1017B,Nome não encontrado
Proteína,g,"1,82",BRC1017B,Nome não encontrado
Lipídios,g,"3,83",BRC1017B,Nome não encontrado
Fibra alimentar,g,"1,03",BRC1017B,Nome não encontrado
Álcool,g,"0,00",BRC1017B,Nome não encontrado
Cinzas,g,"1,18",BRC1017B,Nome não encontrado
Colesterol,mg,"10,7",BRC1017B,Nome não encontrado
Ácidos graxos saturados,g,"2,28",BRC1017B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,01",BRC1017B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14",BRC1017B,Nome não encontrado
Ácidos graxos trans,g,"0,09",BRC1017B,Nome não encontrado
Cálcio,mg,"53,0",BRC1017B,Nome não encontrado
Ferro,mg,"0,17",BRC1017B,Nome não encontrado
Sódio,mg,285,BRC1017B,Nome não encontrado
Magnésio,mg,"12,2",BRC1017B,Nome não encontrado
Fósforo,mg,"44,8",BRC1017B,Nome não encontrado
Potássio,mg,123,BRC1017B,Nome não encontrado
Manganês,mg,"1,40",BRC1017B,Nome não encontrado
Zinco,mg,"0,29",BRC1017B,Nome não encontrado
Cobre,mg,"0,06",BRC1017B,Nome não encontrado
Selênio,mcg,"1,98",BRC1017B,Nome não encontrado
Vitamina A (RE),mcg,"79,4",BRC1017B,Nome não encontrado
Vitamina A (RAE),mcg,"63,7",BRC1017B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1017B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08",BRC1017B,Nome não encontrado
Tiamina,mg,"0,03",BRC1017B,Nome não encontrado
Riboflavina,mg,"0,09",BRC1017B,Nome não encontrado
Niacina,mg,"0,54",BRC1017B,Nome não encontrado
Vitamina B6,mg,"0,01",BRC1017B,Nome não encontrado
Vitamina B12,mcg,"0,13",BRC1017B,Nome não encontrado
Vitamina C,mg,"1,84",BRC1017B,Nome não encontrado
Equivalente de folato,mcg,"11,6",BRC1017B,Nome não encontrado
Sal de adição,g,"0,32",BRC1017B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1017B,Nome não encontrado
Gordura de adição,g,-,BRC1017B,Nome não encontrado
Proteína vegetal,g,-,BRC1017B,Nome não encontrado
Proteína animal,g,-,BRC1017B,Nome não encontrado
