componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1219,609,BRC0955A,Nome não encontrado
Energia,kcal,290,144,BRC0955A,Nome não encontrado
Umidade,g,"36,9","18,4",BRC0955A,Nome não encontrado
Carboidrato total,g,"39,5","19,7",BRC0955A,Nome não encontrado
Carboidrato disponível,g,"37,7","18,9",BRC0955A,Nome não encontrado
Proteína,g,"11,0","5,49",BRC0955A,Nome não encontrado
Lipídios,g,"10,2","5,11",BRC0955A,Nome não encontrado
Fibra alimentar,g,"1,72","0,86",BRC0955A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0955A,Nome não encontrado
Cinzas,g,"2,46","1,23",BRC0955A,Nome não encontrado
Colesterol,mg,"20,8","10,4",BRC0955A,Nome não encontrado
Ácidos graxos saturados,g,"3,65","1,83",BRC0955A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,37","1,18",BRC0955A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,51","1,25",BRC0955A,Nome não encontrado
Ácidos graxos trans,g,"0,34","0,17",BRC0955A,Nome não encontrado
Cálcio,mg,168,"84,5",BRC0955A,Nome não encontrado
Ferro,mg,"2,76","1,38",BRC0955A,Nome não encontrado
Sódio,mg,718,359,BRC0955A,Nome não encontrado
Magnésio,mg,"21,0","10,5",BRC0955A,Nome não encontrado
Fósforo,mg,160,"80,1",BRC0955A,Nome não encontrado
Potássio,mg,137,"68,9",BRC0955A,Nome não encontrado
Manganês,mg,"0,34","0,17",BRC0955A,Nome não encontrado
Zinco,mg,"1,28","0,64",BRC0955A,Nome não encontrado
Cobre,mg,"0,10","0,05",BRC0955A,Nome não encontrado
Selênio,mcg,"8,42","4,21",BRC0955A,Nome não encontrado
Vitamina A (RE),mcg,"22,5","11,2",BRC0955A,Nome não encontrado
Vitamina A (RAE),mcg,"21,5","10,7",BRC0955A,Nome não encontrado
Vitamina D,mcg,"0,10","0,05",BRC0955A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,19",BRC0955A,Nome não encontrado
Tiamina,mg,"0,25","0,13",BRC0955A,Nome não encontrado
Riboflavina,mg,"0,47","0,24",BRC0955A,Nome não encontrado
Niacina,mg,"1,50","0,75",BRC0955A,Nome não encontrado
Vitamina B6,mg,"0,40","0,20",BRC0955A,Nome não encontrado
Vitamina B12,mcg,"0,50","0,25",BRC0955A,Nome não encontrado
Vitamina C,mg,"1,40","0,70",BRC0955A,Nome não encontrado
Equivalente de folato,mcg,"93,7","46,9",BRC0955A,Nome não encontrado
Sal de adição,g,,traços,BRC0955A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0955A,Nome não encontrado
Gordura de adição,g,-,-,BRC0955A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0955A,Nome não encontrado
Proteína animal,g,-,-,BRC0955A,Nome não encontrado
