componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,2061,618,BRC0081K,Nome não encontrado
Energia,kcal,494,148,BRC0081K,Nome não encontrado
Umidade,g,"1,80","0,54",BRC0081K,Nome não encontrado
Carboidrato total,g,"52,4","15,7",BRC0081K,Nome não encontrado
Carboidrato disponível,g,"45,1","13,5",BRC0081K,Nome não encontrado
Proteína,g,"16,0","4,80",BRC0081K,Nome não encontrado
Lipídios,g,"26,1","7,82",BRC0081K,Nome não encontrado
Fibra alimentar,g,"7,32","2,20",BRC0081K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0081K,Nome não encontrado
Cinzas,g,"3,75","1,13",BRC0081K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0081K,Nome não encontrado
Ácidos graxos saturados,g,"4,10","1,23",BRC0081K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,00","3,00",BRC0081K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,30","2,19",BRC0081K,Nome não encontrado
Ácidos graxos trans,g,,,BRC0081K,Nome não encontrado
Cálcio,mg,"22,5","6,74",BRC0081K,Nome não encontrado
Ferro,mg,"1,14","0,34",BRC0081K,Nome não encontrado
Sódio,mg,166,"50,1",BRC0081K,Nome não encontrado
Magnésio,mg,100,"30,2",BRC0081K,Nome não encontrado
Fósforo,mg,198,"59,5",BRC0081K,Nome não encontrado
Potássio,mg,347,104,BRC0081K,Nome não encontrado
Manganês,mg,"1,06","0,32",BRC0081K,Nome não encontrado
Zinco,mg,"1,56","0,47",BRC0081K,Nome não encontrado
Cobre,mg,"0,38","0,11",BRC0081K,Nome não encontrado
Selênio,mcg,"4,80","1,44",BRC0081K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0081K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0081K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0081K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,94","1,48",BRC0081K,Nome não encontrado
Tiamina,mg,traços,traços,BRC0081K,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0081K,Nome não encontrado
Niacina,mg,traços,traços,BRC0081K,Nome não encontrado
Vitamina B6,mg,"1,20","0,36",BRC0081K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0081K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0081K,Nome não encontrado
Equivalente de folato,mcg,152,"45,8",BRC0081K,Nome não encontrado
Sal de adição,g,,,BRC0081K,Nome não encontrado
Açúcar de adição,g,,,BRC0081K,Nome não encontrado
Gordura de adição,g,-,-,BRC0081K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0081K,Nome não encontrado
Proteína animal,g,-,-,BRC0081K,Nome não encontrado
