componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,763,839,BRC0371F,Nome não encontrado
Energia,kcal,182,200,BRC0371F,Nome não encontrado
Umidade,g,"62,7","69,0",BRC0371F,Nome não encontrado
Carboidrato total,g,"1,31","1,44",BRC0371F,Nome não encontrado
Carboidrato disponível,g,"0,81","0,89",BRC0371F,Nome não encontrado
Proteína,g,"26,1","28,7",BRC0371F,Nome não encontrado
Lipídios,g,"8,16","8,97",BRC0371F,Nome não encontrado
Fibra alimentar,g,"0,50","0,55",BRC0371F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0371F,Nome não encontrado
Cinzas,g,"1,77","1,94",BRC0371F,Nome não encontrado
Colesterol,mg,"67,3","74,1",BRC0371F,Nome não encontrado
Ácidos graxos saturados,g,"3,60","3,96",BRC0371F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,96","3,25",BRC0371F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,77","0,84",BRC0371F,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,18",BRC0371F,Nome não encontrado
Cálcio,mg,"5,37","5,90",BRC0371F,Nome não encontrado
Ferro,mg,"2,14","2,35",BRC0371F,Nome não encontrado
Sódio,mg,293,322,BRC0371F,Nome não encontrado
Magnésio,mg,"13,9","15,3",BRC0371F,Nome não encontrado
Fósforo,mg,153,168,BRC0371F,Nome não encontrado
Potássio,mg,251,276,BRC0371F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0371F,Nome não encontrado
Zinco,mg,"3,81","4,19",BRC0371F,Nome não encontrado
Cobre,mg,"0,12","0,13",BRC0371F,Nome não encontrado
Selênio,mcg,"0,07","0,08",BRC0371F,Nome não encontrado
Vitamina A (RE),mcg,"28,7","31,6",BRC0371F,Nome não encontrado
Vitamina A (RAE),mcg,"15,3","16,9",BRC0371F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0371F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52","0,58",BRC0371F,Nome não encontrado
Tiamina,mg,"0,02","0,03",BRC0371F,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0371F,Nome não encontrado
Niacina,mg,"3,27","3,60",BRC0371F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0371F,Nome não encontrado
Vitamina B12,mcg,"4,12","4,53",BRC0371F,Nome não encontrado
Vitamina C,mg,"3,98","4,38",BRC0371F,Nome não encontrado
Equivalente de folato,mcg,"11,1","12,2",BRC0371F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0371F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0371F,Nome não encontrado
Gordura de adição,g,-,-,BRC0371F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0371F,Nome não encontrado
Proteína animal,g,-,-,BRC0371F,Nome não encontrado
