componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,803,722,BRC0605B,Nome não encontrado
Energia,kcal,194,174,BRC0605B,Nome não encontrado
Umidade,g,"69,6","62,6",BRC0605B,Nome não encontrado
Carboidrato total,g,"5,95","5,35",BRC0605B,Nome não encontrado
Carboidrato disponível,g,"3,60","3,24",BRC0605B,Nome não encontrado
Proteína,g,"6,26","5,63",BRC0605B,Nome não encontrado
Lipídios,g,"16,7","15,0",BRC0605B,Nome não encontrado
Fibra alimentar,g,"2,35","2,11",BRC0605B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0605B,Nome não encontrado
Cinzas,g,"1,55","1,39",BRC0605B,Nome não encontrado
Colesterol,mg,"12,0","10,8",BRC0605B,Nome não encontrado
Ácidos graxos saturados,g,"3,76","3,38",BRC0605B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,16","4,64",BRC0605B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,26","6,53",BRC0605B,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,13",BRC0605B,Nome não encontrado
Cálcio,mg,185,167,BRC0605B,Nome não encontrado
Ferro,mg,"0,91","0,82",BRC0605B,Nome não encontrado
Sódio,mg,"78,2","70,4",BRC0605B,Nome não encontrado
Magnésio,mg,"72,8","65,6",BRC0605B,Nome não encontrado
Fósforo,mg,"94,8","85,3",BRC0605B,Nome não encontrado
Potássio,mg,218,196,BRC0605B,Nome não encontrado
Manganês,mg,"0,86","0,77",BRC0605B,Nome não encontrado
Zinco,mg,"0,88","0,79",BRC0605B,Nome não encontrado
Cobre,mg,"0,14","0,12",BRC0605B,Nome não encontrado
Selênio,mcg,"2,99","2,69",BRC0605B,Nome não encontrado
Vitamina A (RE),mcg,301,271,BRC0605B,Nome não encontrado
Vitamina A (RAE),mcg,272,244,BRC0605B,Nome não encontrado
Vitamina D,mcg,"0,41","0,37",BRC0605B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,77","0,70",BRC0605B,Nome não encontrado
Tiamina,mg,"0,11","0,10",BRC0605B,Nome não encontrado
Riboflavina,mg,"0,11","0,10",BRC0605B,Nome não encontrado
Niacina,mg,"0,17","0,15",BRC0605B,Nome não encontrado
Vitamina B6,mg,"0,10","0,09",BRC0605B,Nome não encontrado
Vitamina B12,mcg,"0,27","0,24",BRC0605B,Nome não encontrado
Vitamina C,mg,"8,53","7,68",BRC0605B,Nome não encontrado
Equivalente de folato,mcg,"15,4","13,8",BRC0605B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0605B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0605B,Nome não encontrado
Gordura de adição,g,-,-,BRC0605B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0605B,Nome não encontrado
Proteína animal,g,-,-,BRC0605B,Nome não encontrado
