componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,851,BRC1190B,Nome não encontrado
Energia,kcal,204,BRC1190B,Nome não encontrado
Umidade,g,"63,2",BRC1190B,Nome não encontrado
Carboidrato total,g,"17,1",BRC1190B,Nome não encontrado
Carboidrato disponível,g,"15,8",BRC1190B,Nome não encontrado
Proteína,g,"5,53",BRC1190B,Nome não encontrado
Lipídios,g,"12,3",BRC1190B,Nome não encontrado
Fibra alimentar,g,"1,38",BRC1190B,Nome não encontrado
Álcool,g,"0,00",BRC1190B,Nome não encontrado
Cinzas,g,"1,91",BRC1190B,Nome não encontrado
Colesterol,mg,"29,7",BRC1190B,Nome não encontrado
Ácidos graxos saturados,g,"4,96",BRC1190B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,43",BRC1190B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,42",BRC1190B,Nome não encontrado
Ácidos graxos trans,g,"0,21",BRC1190B,Nome não encontrado
Cálcio,mg,"56,5",BRC1190B,Nome não encontrado
Ferro,mg,"0,35",BRC1190B,Nome não encontrado
Sódio,mg,604,BRC1190B,Nome não encontrado
Magnésio,mg,"20,9",BRC1190B,Nome não encontrado
Fósforo,mg,"93,8",BRC1190B,Nome não encontrado
Potássio,mg,177,BRC1190B,Nome não encontrado
Manganês,mg,"0,07",BRC1190B,Nome não encontrado
Zinco,mg,"0,72",BRC1190B,Nome não encontrado
Cobre,mg,"0,05",BRC1190B,Nome não encontrado
Selênio,mcg,"7,04",BRC1190B,Nome não encontrado
Vitamina A (RE),mcg,"63,6",BRC1190B,Nome não encontrado
Vitamina A (RAE),mcg,"60,9",BRC1190B,Nome não encontrado
Vitamina D,mcg,"0,03",BRC1190B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34",BRC1190B,Nome não encontrado
Tiamina,mg,"0,19",BRC1190B,Nome não encontrado
Riboflavina,mg,"0,04",BRC1190B,Nome não encontrado
Niacina,mg,"0,65",BRC1190B,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1190B,Nome não encontrado
Vitamina B12,mcg,"0,21",BRC1190B,Nome não encontrado
Vitamina C,mg,"8,74",BRC1190B,Nome não encontrado
Equivalente de folato,mcg,"10,2",BRC1190B,Nome não encontrado
Sal de adição,g,,BRC1190B,Nome não encontrado
Açúcar de adição,g,,BRC1190B,Nome não encontrado
Gordura de adição,g,-,BRC1190B,Nome não encontrado
Proteína vegetal,g,-,BRC1190B,Nome não encontrado
Proteína animal,g,-,BRC1190B,Nome não encontrado
