componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1710,BRC1169A,Nome não encontrado
Energia,kcal,406,BRC1169A,Nome não encontrado
Umidade,g,"8,14",BRC1169A,Nome não encontrado
Carboidrato total,g,"68,0",BRC1169A,Nome não encontrado
Carboidrato disponível,g,"61,9",BRC1169A,Nome não encontrado
Proteína,g,"10,6",BRC1169A,Nome não encontrado
Lipídios,g,"11,6",BRC1169A,Nome não encontrado
Fibra alimentar,g,"6,15",BRC1169A,Nome não encontrado
Álcool,g,"0,00",BRC1169A,Nome não encontrado
Cinzas,g,"1,68",BRC1169A,Nome não encontrado
Colesterol,mg,"0,00",BRC1169A,Nome não encontrado
Ácidos graxos saturados,g,"1,98",BRC1169A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,11",BRC1169A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,84",BRC1169A,Nome não encontrado
Ácidos graxos trans,g,"0,02",BRC1169A,Nome não encontrado
Cálcio,mg,"65,8",BRC1169A,Nome não encontrado
Ferro,mg,"4,82",BRC1169A,Nome não encontrado
Sódio,mg,"26,6",BRC1169A,Nome não encontrado
Magnésio,mg,"99,9",BRC1169A,Nome não encontrado
Fósforo,mg,143,BRC1169A,Nome não encontrado
Potássio,mg,366,BRC1169A,Nome não encontrado
Manganês,mg,"1,83",BRC1169A,Nome não encontrado
Zinco,mg,"2,33",BRC1169A,Nome não encontrado
Cobre,mg,"0,35",BRC1169A,Nome não encontrado
Selênio,mcg,"17,0",BRC1169A,Nome não encontrado
Vitamina A (RE),mcg,"1,11",BRC1169A,Nome não encontrado
Vitamina A (RAE),mcg,"0,67",BRC1169A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1169A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,85",BRC1169A,Nome não encontrado
Tiamina,mg,"0,29",BRC1169A,Nome não encontrado
Riboflavina,mg,"0,09",BRC1169A,Nome não encontrado
Niacina,mg,"3,33",BRC1169A,Nome não encontrado
Vitamina B6,mg,"0,07",BRC1169A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1169A,Nome não encontrado
Vitamina C,mg,"1,16",BRC1169A,Nome não encontrado
Equivalente de folato,mcg,"33,9",BRC1169A,Nome não encontrado
Sal de adição,g,"20,0",BRC1169A,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1169A,Nome não encontrado
Gordura de adição,g,-,BRC1169A,Nome não encontrado
Proteína vegetal,g,-,BRC1169A,Nome não encontrado
Proteína animal,g,-,BRC1169A,Nome não encontrado
