componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (160 g),codigo_alimento,nome_alimento
Energia,kJ,1049,1678,BRC0371A,Nome não encontrado
Energia,kcal,249,398,BRC0371A,Nome não encontrado
Umidade,g,"44,8","71,7",BRC0371A,Nome não encontrado
Carboidrato total,g,"24,7","39,6",BRC0371A,Nome não encontrado
Carboidrato disponível,g,"23,5","37,6",BRC0371A,Nome não encontrado
Proteína,g,"20,7","33,0",BRC0371A,Nome não encontrado
Lipídios,g,"7,80","12,5",BRC0371A,Nome não encontrado
Fibra alimentar,g,"1,24","1,99",BRC0371A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0371A,Nome não encontrado
Cinzas,g,"2,03","3,24",BRC0371A,Nome não encontrado
Colesterol,mg,"60,3","96,5",BRC0371A,Nome não encontrado
Ácidos graxos saturados,g,"3,87","6,19",BRC0371A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,03","3,24",BRC0371A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,63","1,01",BRC0371A,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,34",BRC0371A,Nome não encontrado
Cálcio,mg,174,278,BRC0371A,Nome não encontrado
Ferro,mg,"1,76","2,81",BRC0371A,Nome não encontrado
Sódio,mg,303,484,BRC0371A,Nome não encontrado
Magnésio,mg,"21,4","34,3",BRC0371A,Nome não encontrado
Fósforo,mg,240,385,BRC0371A,Nome não encontrado
Potássio,mg,198,317,BRC0371A,Nome não encontrado
Manganês,mg,"0,14","0,22",BRC0371A,Nome não encontrado
Zinco,mg,"1,82","2,91",BRC0371A,Nome não encontrado
Cobre,mg,"0,02","0,03",BRC0371A,Nome não encontrado
Selênio,mcg,"2,41","3,85",BRC0371A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0371A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0371A,Nome não encontrado
Vitamina D,mcg,"0,01","0,01",BRC0371A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,51",BRC0371A,Nome não encontrado
Tiamina,mg,"0,08","0,12",BRC0371A,Nome não encontrado
Riboflavina,mg,"0,06","0,09",BRC0371A,Nome não encontrado
Niacina,mg,"4,00","6,40",BRC0371A,Nome não encontrado
Vitamina B6,mg,"0,06","0,10",BRC0371A,Nome não encontrado
Vitamina B12,mcg,"0,65","1,04",BRC0371A,Nome não encontrado
Vitamina C,mg,"4,00","6,40",BRC0371A,Nome não encontrado
Equivalente de folato,mcg,"56,1","89,8",BRC0371A,Nome não encontrado
Sal de adição,g,,,BRC0371A,Nome não encontrado
Açúcar de adição,g,,,BRC0371A,Nome não encontrado
Gordura de adição,g,-,-,BRC0371A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0371A,Nome não encontrado
Proteína animal,g,-,-,BRC0371A,Nome não encontrado
