componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1407,BRC1023F,Nome não encontrado
Energia,kcal,338,BRC1023F,Nome não encontrado
Umidade,g,"44,4",BRC1023F,Nome não encontrado
Carboidrato total,g,"14,7",BRC1023F,Nome não encontrado
Carboidrato disponível,g,"14,0",BRC1023F,Nome não encontrado
Proteína,g,"15,4",BRC1023F,Nome não encontrado
Lipídios,g,"24,3",BRC1023F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1023F,Nome não encontrado
Álcool,g,"0,00",BRC1023F,Nome não encontrado
Cinzas,g,"1,10",BRC1023F,Nome não encontrado
Colesterol,mg,170,BRC1023F,Nome não encontrado
Ácidos graxos saturados,g,"5,67",BRC1023F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,48",BRC1023F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,57",BRC1023F,Nome não encontrado
Ácidos graxos trans,g,"0,13",BRC1023F,Nome não encontrado
Cálcio,mg,"14,2",BRC1023F,Nome não encontrado
Ferro,mg,"4,99",BRC1023F,Nome não encontrado
Sódio,mg,124,BRC1023F,Nome não encontrado
Magnésio,mg,"24,4",BRC1023F,Nome não encontrado
Fósforo,mg,198,BRC1023F,Nome não encontrado
Potássio,mg,233,BRC1023F,Nome não encontrado
Manganês,mg,"0,26",BRC1023F,Nome não encontrado
Zinco,mg,"2,39",BRC1023F,Nome não encontrado
Cobre,mg,"0,23",BRC1023F,Nome não encontrado
Selênio,mcg,"10,9",BRC1023F,Nome não encontrado
Vitamina A (RE),mcg,"23,7",BRC1023F,Nome não encontrado
Vitamina A (RAE),mcg,"23,6",BRC1023F,Nome não encontrado
Vitamina D,mcg,"0,19",BRC1023F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,73",BRC1023F,Nome não encontrado
Tiamina,mg,"0,18",BRC1023F,Nome não encontrado
Riboflavina,mg,"0,35",BRC1023F,Nome não encontrado
Niacina,mg,"2,66",BRC1023F,Nome não encontrado
Vitamina B6,mg,"0,01",BRC1023F,Nome não encontrado
Vitamina B12,mcg,"5,22",BRC1023F,Nome não encontrado
Vitamina C,mg,traços,BRC1023F,Nome não encontrado
Equivalente de folato,mcg,123,BRC1023F,Nome não encontrado
Sal de adição,g,,BRC1023F,Nome não encontrado
Açúcar de adição,g,,BRC1023F,Nome não encontrado
Gordura de adição,g,-,BRC1023F,Nome não encontrado
Proteína vegetal,g,-,BRC1023F,Nome não encontrado
Proteína animal,g,-,BRC1023F,Nome não encontrado
