componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,210,BRC1127B,Nome não encontrado
Energia,kcal,50,BRC1127B,Nome não encontrado
Umidade,g,"83,1",BRC1127B,Nome não encontrado
Carboidrato total,g,"11,6",BRC1127B,Nome não encontrado
Carboidrato disponível,g,"5,65",BRC1127B,Nome não encontrado
Proteína,g,"3,59",BRC1127B,Nome não encontrado
Lipídios,g,"0,16",BRC1127B,Nome não encontrado
Fibra alimentar,g,"5,92",BRC1127B,Nome não encontrado
Álcool,g,"0,00",BRC1127B,Nome não encontrado
Cinzas,g,"1,56",BRC1127B,Nome não encontrado
Colesterol,mg,"0,00",BRC1127B,Nome não encontrado
Ácidos graxos saturados,g,"0,04",BRC1127B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01",BRC1127B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07",BRC1127B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1127B,Nome não encontrado
Cálcio,mg,"48,3",BRC1127B,Nome não encontrado
Ferro,mg,"1,41",BRC1127B,Nome não encontrado
Sódio,mg,230,BRC1127B,Nome não encontrado
Magnésio,mg,"65,8",BRC1127B,Nome não encontrado
Fósforo,mg,"98,7",BRC1127B,Nome não encontrado
Potássio,mg,405,BRC1127B,Nome não encontrado
Manganês,mg,"0,28",BRC1127B,Nome não encontrado
Zinco,mg,"0,54",BRC1127B,Nome não encontrado
Cobre,mg,"0,25",BRC1127B,Nome não encontrado
Selênio,mcg,"0,22",BRC1127B,Nome não encontrado
Vitamina A (RE),mcg,"1,97",BRC1127B,Nome não encontrado
Vitamina A (RAE),mcg,"0,99",BRC1127B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1127B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,21",BRC1127B,Nome não encontrado
Tiamina,mg,"0,07",BRC1127B,Nome não encontrado
Riboflavina,mg,"0,07",BRC1127B,Nome não encontrado
Niacina,mg,"1,09",BRC1127B,Nome não encontrado
Vitamina B6,mg,"0,11",BRC1127B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1127B,Nome não encontrado
Vitamina C,mg,"10,9",BRC1127B,Nome não encontrado
Equivalente de folato,mcg,"74,6",BRC1127B,Nome não encontrado
Sal de adição,g,"0,00",BRC1127B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1127B,Nome não encontrado
Gordura de adição,g,-,BRC1127B,Nome não encontrado
Proteína vegetal,g,-,BRC1127B,Nome não encontrado
Proteína animal,g,-,BRC1127B,Nome não encontrado
