componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,326,293,BRC0437B,Nome não encontrado
Energia,kcal,80,71,BRC0437B,Nome não encontrado
Umidade,g,"79,0","71,1",BRC0437B,Nome não encontrado
Carboidrato total,g,"7,38","6,65",BRC0437B,Nome não encontrado
Carboidrato disponível,g,"5,54","4,99",BRC0437B,Nome não encontrado
Proteína,g,"12,1","10,9",BRC0437B,Nome não encontrado
Lipídios,g,"0,60","0,54",BRC0437B,Nome não encontrado
Fibra alimentar,g,"1,84","1,66",BRC0437B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0437B,Nome não encontrado
Cinzas,g,"0,96","0,86",BRC0437B,Nome não encontrado
Colesterol,mg,"22,0","19,8",BRC0437B,Nome não encontrado
Ácidos graxos saturados,g,"0,49","0,44",BRC0437B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,63","0,57",BRC0437B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,13",BRC0437B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0437B,Nome não encontrado
Cálcio,mg,"18,6","16,7",BRC0437B,Nome não encontrado
Ferro,mg,"0,93","0,84",BRC0437B,Nome não encontrado
Sódio,mg,228,205,BRC0437B,Nome não encontrado
Magnésio,mg,"21,2","19,0",BRC0437B,Nome não encontrado
Fósforo,mg,113,101,BRC0437B,Nome não encontrado
Potássio,mg,246,222,BRC0437B,Nome não encontrado
Manganês,mg,"0,12","0,11",BRC0437B,Nome não encontrado
Zinco,mg,"0,53","0,48",BRC0437B,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0437B,Nome não encontrado
Selênio,mcg,"0,30","0,27",BRC0437B,Nome não encontrado
Vitamina A (RE),mcg,188,169,BRC0437B,Nome não encontrado
Vitamina A (RAE),mcg,"94,1","84,7",BRC0437B,Nome não encontrado
Vitamina D,mcg,"0,20","0,18",BRC0437B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,32",BRC0437B,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0437B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0437B,Nome não encontrado
Niacina,mg,"2,22","2,00",BRC0437B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0437B,Nome não encontrado
Vitamina B12,mcg,"0,67","0,60",BRC0437B,Nome não encontrado
Vitamina C,mg,"4,37","3,94",BRC0437B,Nome não encontrado
Equivalente de folato,mcg,"21,1","19,0",BRC0437B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0437B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0437B,Nome não encontrado
Gordura de adição,g,-,-,BRC0437B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0437B,Nome não encontrado
Proteína animal,g,-,-,BRC0437B,Nome não encontrado
