componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (310 g),codigo_alimento,nome_alimento
Energia,kJ,180,559,BRC0044C,Nome não encontrado
Energia,kcal,43,132,BRC0044C,Nome não encontrado
Umidade,g,"88,7",274,BRC0044C,Nome não encontrado
Carboidrato total,g,"10,2","31,7",BRC0044C,Nome não encontrado
Carboidrato disponível,g,"9,19","28,5",BRC0044C,Nome não encontrado
Proteína,g,"0,50","1,56",BRC0044C,Nome não encontrado
Lipídios,g,"0,20","0,63",BRC0044C,Nome não encontrado
Fibra alimentar,g,"1,03","3,20",BRC0044C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0044C,Nome não encontrado
Cinzas,g,"0,37","1,16",BRC0044C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0044C,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,20",BRC0044C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,06","0,17",BRC0044C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,05","0,14",BRC0044C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0044C,Nome não encontrado
Cálcio,mg,"15,0","46,5",BRC0044C,Nome não encontrado
Ferro,mg,"0,19","0,59",BRC0044C,Nome não encontrado
Sódio,mg,"1,61","5,00",BRC0044C,Nome não encontrado
Magnésio,mg,"16,2","50,2",BRC0044C,Nome não encontrado
Fósforo,mg,"10,6","32,7",BRC0044C,Nome não encontrado
Potássio,mg,124,386,BRC0044C,Nome não encontrado
Manganês,mg,"0,01","0,04",BRC0044C,Nome não encontrado
Zinco,mg,"0,07","0,22",BRC0044C,Nome não encontrado
Cobre,mg,"0,02","0,07",BRC0044C,Nome não encontrado
Selênio,mcg,"0,30","0,93",BRC0044C,Nome não encontrado
Vitamina A (RE),mcg,118,365,BRC0044C,Nome não encontrado
Vitamina A (RAE),mcg,"59,0",182,BRC0044C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0044C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,23","0,72",BRC0044C,Nome não encontrado
Tiamina,mg,"0,03","0,11",BRC0044C,Nome não encontrado
Riboflavina,mg,"0,04","0,13",BRC0044C,Nome não encontrado
Niacina,mg,"1,02","3,17",BRC0044C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0044C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0044C,Nome não encontrado
Vitamina C,mg,"81,4",252,BRC0044C,Nome não encontrado
Equivalente de folato,mcg,"35,0",108,BRC0044C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0044C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0044C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0044C,Nome não encontrado
Proteína vegetal,g,"0,50","1,56",BRC0044C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0044C,Nome não encontrado
