componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1103,551,BRC0459A,Nome não encontrado
Energia,kcal,263,131,BRC0459A,Nome não encontrado
Umidade,g,"44,1","22,0",BRC0459A,Nome não encontrado
Carboidrato total,g,"43,6","21,8",BRC0459A,Nome não encontrado
Carboidrato disponível,g,"41,7","20,9",BRC0459A,Nome não encontrado
Proteína,g,"2,23","1,11",BRC0459A,Nome não encontrado
Lipídios,g,"9,24","4,62",BRC0459A,Nome não encontrado
Fibra alimentar,g,"1,85","0,92",BRC0459A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0459A,Nome não encontrado
Cinzas,g,"0,97","0,48",BRC0459A,Nome não encontrado
Colesterol,mg,"24,2","12,1",BRC0459A,Nome não encontrado
Ácidos graxos saturados,g,"4,07","2,03",BRC0459A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,71","0,86",BRC0459A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,24","1,12",BRC0459A,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,01",BRC0459A,Nome não encontrado
Cálcio,mg,"35,5","17,7",BRC0459A,Nome não encontrado
Ferro,mg,"0,40","0,20",BRC0459A,Nome não encontrado
Sódio,mg,"29,6","14,8",BRC0459A,Nome não encontrado
Magnésio,mg,"34,9","17,5",BRC0459A,Nome não encontrado
Fósforo,mg,"50,2","25,1",BRC0459A,Nome não encontrado
Potássio,mg,193,"96,5",BRC0459A,Nome não encontrado
Manganês,mg,"0,08","0,04",BRC0459A,Nome não encontrado
Zinco,mg,"0,39","0,19",BRC0459A,Nome não encontrado
Cobre,mg,"0,07","0,03",BRC0459A,Nome não encontrado
Selênio,mcg,"3,06","1,53",BRC0459A,Nome não encontrado
Vitamina A (RE),mcg,"47,4","23,7",BRC0459A,Nome não encontrado
Vitamina A (RAE),mcg,"41,6","20,8",BRC0459A,Nome não encontrado
Vitamina D,mcg,"0,11","0,06",BRC0459A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,97","0,48",BRC0459A,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0459A,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0459A,Nome não encontrado
Niacina,mg,"0,32","0,16",BRC0459A,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0459A,Nome não encontrado
Vitamina B12,mcg,"0,11","0,06",BRC0459A,Nome não encontrado
Vitamina C,mg,"9,46","4,73",BRC0459A,Nome não encontrado
Equivalente de folato,mcg,"15,0","7,48",BRC0459A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0459A,Nome não encontrado
Açúcar de adição,g,"18,0","9,00",BRC0459A,Nome não encontrado
Gordura de adição,g,-,-,BRC0459A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0459A,Nome não encontrado
Proteína animal,g,-,-,BRC0459A,Nome não encontrado
