componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,134,120,BRC0421B,Nome não encontrado
Energia,kcal,32,29,BRC0421B,Nome não encontrado
Umidade,g,"92,3","83,1",BRC0421B,Nome não encontrado
Carboidrato total,g,"4,81","4,33",BRC0421B,Nome não encontrado
Carboidrato disponível,g,"3,14","2,83",BRC0421B,Nome não encontrado
Proteína,g,"0,64","0,58",BRC0421B,Nome não encontrado
Lipídios,g,"1,53","1,38",BRC0421B,Nome não encontrado
Fibra alimentar,g,"1,66","1,50",BRC0421B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0421B,Nome não encontrado
Cinzas,g,"0,68","0,61",BRC0421B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0421B,Nome não encontrado
Ácidos graxos saturados,g,"0,22","0,20",BRC0421B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,05","0,95",BRC0421B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,19","0,17",BRC0421B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0421B,Nome não encontrado
Cálcio,mg,"19,1","17,2",BRC0421B,Nome não encontrado
Ferro,mg,"0,20","0,18",BRC0421B,Nome não encontrado
Sódio,mg,135,122,BRC0421B,Nome não encontrado
Magnésio,mg,"9,38","8,44",BRC0421B,Nome não encontrado
Fósforo,mg,"16,5","14,9",BRC0421B,Nome não encontrado
Potássio,mg,171,153,BRC0421B,Nome não encontrado
Manganês,mg,"0,79","0,71",BRC0421B,Nome não encontrado
Zinco,mg,"0,21","0,19",BRC0421B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0421B,Nome não encontrado
Selênio,mcg,"0,30","0,27",BRC0421B,Nome não encontrado
Vitamina A (RE),mcg,236,212,BRC0421B,Nome não encontrado
Vitamina A (RAE),mcg,118,106,BRC0421B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0421B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,60",BRC0421B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0421B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0421B,Nome não encontrado
Niacina,mg,"0,59","0,53",BRC0421B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0421B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0421B,Nome não encontrado
Vitamina C,mg,"5,13","4,62",BRC0421B,Nome não encontrado
Equivalente de folato,mcg,"13,1","11,8",BRC0421B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0421B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0421B,Nome não encontrado
Gordura de adição,g,-,-,BRC0421B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0421B,Nome não encontrado
Proteína animal,g,-,-,BRC0421B,Nome não encontrado
