componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,511,BRC1063B,Nome não encontrado
Energia,kcal,123,BRC1063B,Nome não encontrado
Umidade,g,"75,8",BRC1063B,Nome não encontrado
Carboidrato total,g,"4,81",BRC1063B,Nome não encontrado
Carboidrato disponível,g,"2,92",BRC1063B,Nome não encontrado
Proteína,g,"10,5",BRC1063B,Nome não encontrado
Lipídios,g,"6,88",BRC1063B,Nome não encontrado
Fibra alimentar,g,"1,89",BRC1063B,Nome não encontrado
Álcool,g,"0,00",BRC1063B,Nome não encontrado
Cinzas,g,"2,06",BRC1063B,Nome não encontrado
Colesterol,mg,"33,1",BRC1063B,Nome não encontrado
Ácidos graxos saturados,g,"1,95",BRC1063B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,41",BRC1063B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,17",BRC1063B,Nome não encontrado
Ácidos graxos trans,g,"0,09",BRC1063B,Nome não encontrado
Cálcio,mg,"48,2",BRC1063B,Nome não encontrado
Ferro,mg,"1,28",BRC1063B,Nome não encontrado
Sódio,mg,691,BRC1063B,Nome não encontrado
Magnésio,mg,"19,0",BRC1063B,Nome não encontrado
Fósforo,mg,"73,9",BRC1063B,Nome não encontrado
Potássio,mg,166,BRC1063B,Nome não encontrado
Manganês,mg,"0,20",BRC1063B,Nome não encontrado
Zinco,mg,"1,68",BRC1063B,Nome não encontrado
Cobre,mg,"0,10",BRC1063B,Nome não encontrado
Selênio,mcg,"3,62",BRC1063B,Nome não encontrado
Vitamina A (RE),mcg,"20,9",BRC1063B,Nome não encontrado
Vitamina A (RAE),mcg,"19,1",BRC1063B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1063B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,72",BRC1063B,Nome não encontrado
Tiamina,mg,"0,13",BRC1063B,Nome não encontrado
Riboflavina,mg,"0,03",BRC1063B,Nome não encontrado
Niacina,mg,"0,74",BRC1063B,Nome não encontrado
Vitamina B6,mg,"0,03",BRC1063B,Nome não encontrado
Vitamina B12,mcg,"0,46",BRC1063B,Nome não encontrado
Vitamina C,mg,"8,65",BRC1063B,Nome não encontrado
Equivalente de folato,mcg,"27,1",BRC1063B,Nome não encontrado
Sal de adição,g,,BRC1063B,Nome não encontrado
Açúcar de adição,g,,BRC1063B,Nome não encontrado
Gordura de adição,g,-,BRC1063B,Nome não encontrado
Proteína vegetal,g,-,BRC1063B,Nome não encontrado
Proteína animal,g,-,BRC1063B,Nome não encontrado
