componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (280 g),codigo_alimento,nome_alimento
Energia,kJ,761,2131,BRC0241A,Nome não encontrado
Energia,kcal,186,520,BRC0241A,Nome não encontrado
Umidade,g,"61,3",171,BRC0241A,Nome não encontrado
Carboidrato total,g,"22,0","61,6",BRC0241A,Nome não encontrado
Carboidrato disponível,g,"19,8","55,4",BRC0241A,Nome não encontrado
Proteína,g,"5,44","15,2",BRC0241A,Nome não encontrado
Lipídios,g,"9,05","25,3",BRC0241A,Nome não encontrado
Fibra alimentar,g,"2,21","6,18",BRC0241A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0241A,Nome não encontrado
Cinzas,g,"2,14","6,00",BRC0241A,Nome não encontrado
Colesterol,mg,"13,9","38,9",BRC0241A,Nome não encontrado
Ácidos graxos saturados,g,"2,63","7,36",BRC0241A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,46","9,68",BRC0241A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,75","4,89",BRC0241A,Nome não encontrado
Ácidos graxos trans,g,"0,22","0,63",BRC0241A,Nome não encontrado
Cálcio,mg,"27,5","77,1",BRC0241A,Nome não encontrado
Ferro,mg,"1,34","3,75",BRC0241A,Nome não encontrado
Sódio,mg,578,1618,BRC0241A,Nome não encontrado
Magnésio,mg,"18,6","52,1",BRC0241A,Nome não encontrado
Fósforo,mg,"76,4",213,BRC0241A,Nome não encontrado
Potássio,mg,232,650,BRC0241A,Nome não encontrado
Manganês,mg,"0,18","0,50",BRC0241A,Nome não encontrado
Zinco,mg,"0,99","2,77",BRC0241A,Nome não encontrado
Cobre,mg,"0,05","0,15",BRC0241A,Nome não encontrado
Selênio,mcg,"5,58","15,6",BRC0241A,Nome não encontrado
Vitamina A (RE),mcg,"26,6","74,4",BRC0241A,Nome não encontrado
Vitamina A (RAE),mcg,"19,2","53,6",BRC0241A,Nome não encontrado
Vitamina D,mcg,"0,23","0,65",BRC0241A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,97","2,72",BRC0241A,Nome não encontrado
Tiamina,mg,"0,07","0,20",BRC0241A,Nome não encontrado
Riboflavina,mg,"0,07","0,18",BRC0241A,Nome não encontrado
Niacina,mg,"0,99","2,76",BRC0241A,Nome não encontrado
Vitamina B6,mg,"0,09","0,24",BRC0241A,Nome não encontrado
Vitamina B12,mcg,"0,20","0,56",BRC0241A,Nome não encontrado
Vitamina C,mg,"2,68","7,50",BRC0241A,Nome não encontrado
Equivalente de folato,mcg,"35,7","99,9",BRC0241A,Nome não encontrado
Sal de adição,g,,,BRC0241A,Nome não encontrado
Açúcar de adição,g,,,BRC0241A,Nome não encontrado
Gordura de adição,g,-,-,BRC0241A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0241A,Nome não encontrado
Proteína animal,g,-,-,BRC0241A,Nome não encontrado
