componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,375,262,BRC0523B,Nome não encontrado
Energia,kcal,91,63,BRC0523B,Nome não encontrado
Umidade,g,"87,6","61,3",BRC0523B,Nome não encontrado
Carboidrato total,g,"2,03","1,42",BRC0523B,Nome não encontrado
Carboidrato disponível,g,"1,09","0,76",BRC0523B,Nome não encontrado
Proteína,g,"0,63","0,44",BRC0523B,Nome não encontrado
Lipídios,g,"9,14","6,40",BRC0523B,Nome não encontrado
Fibra alimentar,g,"0,94","0,66",BRC0523B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0523B,Nome não encontrado
Cinzas,g,"0,60","0,42",BRC0523B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0523B,Nome não encontrado
Ácidos graxos saturados,g,"1,46","1,02",BRC0523B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,12","1,48",BRC0523B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,43","3,80",BRC0523B,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03",BRC0523B,Nome não encontrado
Cálcio,mg,"8,79","6,15",BRC0523B,Nome não encontrado
Ferro,mg,"0,21","0,15",BRC0523B,Nome não encontrado
Sódio,mg,123,"86,2",BRC0523B,Nome não encontrado
Magnésio,mg,"8,47","5,93",BRC0523B,Nome não encontrado
Fósforo,mg,"11,2","7,82",BRC0523B,Nome não encontrado
Potássio,mg,139,"97,5",BRC0523B,Nome não encontrado
Manganês,mg,"0,07","0,05",BRC0523B,Nome não encontrado
Zinco,mg,"0,12","0,08",BRC0523B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0523B,Nome não encontrado
Selênio,mcg,"0,09","0,06",BRC0523B,Nome não encontrado
Vitamina A (RE),mcg,"3,25","2,27",BRC0523B,Nome não encontrado
Vitamina A (RAE),mcg,"1,62","1,14",BRC0523B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0523B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,53",BRC0523B,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0523B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0523B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0523B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0523B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0523B,Nome não encontrado
Vitamina C,mg,"4,52","3,16",BRC0523B,Nome não encontrado
Equivalente de folato,mcg,"4,45","3,12",BRC0523B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0523B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0523B,Nome não encontrado
Gordura de adição,g,-,-,BRC0523B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0523B,Nome não encontrado
Proteína animal,g,-,-,BRC0523B,Nome não encontrado
