componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,350,315,BRC0563B,Nome não encontrado
Energia,kcal,85,76,BRC0563B,Nome não encontrado
Umidade,g,"86,0","77,4",BRC0563B,Nome não encontrado
Carboidrato total,g,"5,83","5,25",BRC0563B,Nome não encontrado
Carboidrato disponível,g,"4,36","3,93",BRC0563B,Nome não encontrado
Proteína,g,"0,80","0,72",BRC0563B,Nome não encontrado
Lipídios,g,"6,78","6,10",BRC0563B,Nome não encontrado
Fibra alimentar,g,"1,47","1,32",BRC0563B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0563B,Nome não encontrado
Cinzas,g,"0,59","0,53",BRC0563B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0563B,Nome não encontrado
Ácidos graxos saturados,g,"1,09","0,98",BRC0563B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,57","1,41",BRC0563B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,01","3,61",BRC0563B,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0563B,Nome não encontrado
Cálcio,mg,"9,48","8,53",BRC0563B,Nome não encontrado
Ferro,mg,"0,11","0,10",BRC0563B,Nome não encontrado
Sódio,mg,128,115,BRC0563B,Nome não encontrado
Magnésio,mg,"8,19","7,37",BRC0563B,Nome não encontrado
Fósforo,mg,"19,8","17,8",BRC0563B,Nome não encontrado
Potássio,mg,"88,3","79,5",BRC0563B,Nome não encontrado
Manganês,mg,"0,08","0,08",BRC0563B,Nome não encontrado
Zinco,mg,"0,11","0,10",BRC0563B,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0563B,Nome não encontrado
Selênio,mcg,"0,19","0,17",BRC0563B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0563B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0563B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0563B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58","0,52",BRC0563B,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0563B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0563B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0563B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0563B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0563B,Nome não encontrado
Vitamina C,mg,"5,33","4,80",BRC0563B,Nome não encontrado
Equivalente de folato,mcg,"16,2","14,6",BRC0563B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0563B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0563B,Nome não encontrado
Gordura de adição,g,-,-,BRC0563B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0563B,Nome não encontrado
Proteína animal,g,-,-,BRC0563B,Nome não encontrado
