componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1713,BRC0220K,Nome não encontrado
Energia,kcal,407,BRC0220K,Nome não encontrado
Umidade,g,"13,4",BRC0220K,Nome não encontrado
Carboidrato total,g,"64,9",BRC0220K,Nome não encontrado
Carboidrato disponível,g,"63,9",BRC0220K,Nome não encontrado
Proteína,g,"6,77",BRC0220K,Nome não encontrado
Lipídios,g,"13,6",BRC0220K,Nome não encontrado
Fibra alimentar,g,"1,02",BRC0220K,Nome não encontrado
Álcool,g,"0,00",BRC0220K,Nome não encontrado
Cinzas,g,"1,53",BRC0220K,Nome não encontrado
Colesterol,mg,"14,2",BRC0220K,Nome não encontrado
Ácidos graxos saturados,g,"5,75",BRC0220K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,15",BRC0220K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,91",BRC0220K,Nome não encontrado
Ácidos graxos trans,g,"0,71",BRC0220K,Nome não encontrado
Cálcio,mg,136,BRC0220K,Nome não encontrado
Ferro,mg,"2,01",BRC0220K,Nome não encontrado
Sódio,mg,202,BRC0220K,Nome não encontrado
Magnésio,mg,"33,0",BRC0220K,Nome não encontrado
Fósforo,mg,161,BRC0220K,Nome não encontrado
Potássio,mg,217,BRC0220K,Nome não encontrado
Manganês,mg,"0,37",BRC0220K,Nome não encontrado
Zinco,mg,"0,77",BRC0220K,Nome não encontrado
Cobre,mg,"0,13",BRC0220K,Nome não encontrado
Selênio,mcg,"3,85",BRC0220K,Nome não encontrado
Vitamina A (RE),mcg,"56,7",BRC0220K,Nome não encontrado
Vitamina A (RAE),mcg,"56,2",BRC0220K,Nome não encontrado
Vitamina D,mcg,"0,07",BRC0220K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46",BRC0220K,Nome não encontrado
Tiamina,mg,"0,43",BRC0220K,Nome não encontrado
Riboflavina,mg,"0,31",BRC0220K,Nome não encontrado
Niacina,mg,"1,67",BRC0220K,Nome não encontrado
Vitamina B6,mg,"0,19",BRC0220K,Nome não encontrado
Vitamina B12,mcg,"0,26",BRC0220K,Nome não encontrado
Vitamina C,mg,"0,00",BRC0220K,Nome não encontrado
Equivalente de folato,mcg,"66,4",BRC0220K,Nome não encontrado
Sal de adição,g,,BRC0220K,Nome não encontrado
Açúcar de adição,g,,BRC0220K,Nome não encontrado
Gordura de adição,g,-,BRC0220K,Nome não encontrado
Proteína vegetal,g,-,BRC0220K,Nome não encontrado
Proteína animal,g,-,BRC0220K,Nome não encontrado
