componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2028,1014,BRC0097K,Nome não encontrado
Energia,kcal,486,242,BRC0097K,Nome não encontrado
Umidade,g,"13,1","6,55",BRC0097K,Nome não encontrado
Carboidrato total,g,"49,9","24,9",BRC0097K,Nome não encontrado
Carboidrato disponível,g,"48,8","24,4",BRC0097K,Nome não encontrado
Proteína,g,"7,00","3,50",BRC0097K,Nome não encontrado
Lipídios,g,"28,9","14,5",BRC0097K,Nome não encontrado
Fibra alimentar,g,"1,05","0,53",BRC0097K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0097K,Nome não encontrado
Cinzas,g,"1,10","0,55",BRC0097K,Nome não encontrado
Colesterol,mg,"18,1","9,07",BRC0097K,Nome não encontrado
Ácidos graxos saturados,g,"4,30","2,15",BRC0097K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,34","3,67",BRC0097K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"16,1","8,06",BRC0097K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0097K,Nome não encontrado
Cálcio,mg,"61,7","30,9",BRC0097K,Nome não encontrado
Ferro,mg,"1,91","0,96",BRC0097K,Nome não encontrado
Sódio,mg,210,105,BRC0097K,Nome não encontrado
Magnésio,mg,"16,2","8,11",BRC0097K,Nome não encontrado
Fósforo,mg,"84,1","42,1",BRC0097K,Nome não encontrado
Potássio,mg,117,"58,9",BRC0097K,Nome não encontrado
Manganês,mg,"0,39","0,20",BRC0097K,Nome não encontrado
Zinco,mg,"0,55","0,28",BRC0097K,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0097K,Nome não encontrado
Selênio,mcg,"17,5","8,75",BRC0097K,Nome não encontrado
Vitamina A (RE),mcg,"15,3","7,63",BRC0097K,Nome não encontrado
Vitamina A (RAE),mcg,"15,0","7,48",BRC0097K,Nome não encontrado
Vitamina D,mcg,"0,11","0,05",BRC0097K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,29",BRC0097K,Nome não encontrado
Tiamina,mg,"0,24","0,12",BRC0097K,Nome não encontrado
Riboflavina,mg,"0,25","0,13",BRC0097K,Nome não encontrado
Niacina,mg,"2,66","1,33",BRC0097K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0097K,Nome não encontrado
Vitamina B12,mcg,"0,11","0,05",BRC0097K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0097K,Nome não encontrado
Equivalente de folato,mcg,"65,4","32,7",BRC0097K,Nome não encontrado
Sal de adição,g,,traços,BRC0097K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0097K,Nome não encontrado
Gordura de adição,g,-,-,BRC0097K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0097K,Nome não encontrado
Proteína animal,g,-,-,BRC0097K,Nome não encontrado
