componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,595,713,BRC0070F,Nome não encontrado
Energia,kcal,142,170,BRC0070F,Nome não encontrado
Umidade,g,"71,5","85,8",BRC0070F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0070F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0070F,Nome não encontrado
Proteína,g,"21,1","25,3",BRC0070F,Nome não encontrado
Lipídios,g,"6,37","7,65",BRC0070F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0070F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0070F,Nome não encontrado
Cinzas,g,"1,01","1,21",BRC0070F,Nome não encontrado
Colesterol,mg,"50,8","61,0",BRC0070F,Nome não encontrado
Ácidos graxos saturados,g,"3,10","3,72",BRC0070F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,10","3,72",BRC0070F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,12",BRC0070F,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,11",BRC0070F,Nome não encontrado
Cálcio,mg,"2,83","3,40",BRC0070F,Nome não encontrado
Ferro,mg,"1,15","1,38",BRC0070F,Nome não encontrado
Sódio,mg,"37,4","44,9",BRC0070F,Nome não encontrado
Magnésio,mg,"15,7","18,8",BRC0070F,Nome não encontrado
Fósforo,mg,181,217,BRC0070F,Nome não encontrado
Potássio,mg,273,328,BRC0070F,Nome não encontrado
Manganês,mg,traços,traços,BRC0070F,Nome não encontrado
Zinco,mg,"3,48","4,18",BRC0070F,Nome não encontrado
Cobre,mg,"0,03","0,04",BRC0070F,Nome não encontrado
Selênio,mcg,,,BRC0070F,Nome não encontrado
Vitamina A (RE),mcg,"3,18","3,81",BRC0070F,Nome não encontrado
Vitamina A (RAE),mcg,"3,18","3,81",BRC0070F,Nome não encontrado
Vitamina D,mcg,"0,10","0,12",BRC0070F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,40",BRC0070F,Nome não encontrado
Tiamina,mg,"0,12","0,14",BRC0070F,Nome não encontrado
Riboflavina,mg,"0,08","0,09",BRC0070F,Nome não encontrado
Niacina,mg,"4,27","5,13",BRC0070F,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0070F,Nome não encontrado
Vitamina B12,mcg,"2,25","2,69",BRC0070F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0070F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0070F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0070F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0070F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0070F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0070F,Nome não encontrado
Proteína animal,g,"21,0","25,2",BRC0070F,Nome não encontrado
