componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,772,772,BRC0048E,Nome não encontrado
Energia,kcal,185,184,BRC0048E,Nome não encontrado
Umidade,g,"63,8","63,8",BRC0048E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0048E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0048E,Nome não encontrado
Proteína,g,"24,3","24,3",BRC0048E,Nome não encontrado
Lipídios,g,"9,70","9,70",BRC0048E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0048E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0048E,Nome não encontrado
Cinzas,g,"2,20","2,20",BRC0048E,Nome não encontrado
Colesterol,mg,112,112,BRC0048E,Nome não encontrado
Ácidos graxos saturados,g,"2,76","2,76",BRC0048E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,28","3,28",BRC0048E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,77","2,77",BRC0048E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0048E,Nome não encontrado
Cálcio,mg,"14,9","14,9",BRC0048E,Nome não encontrado
Ferro,mg,"0,85","0,85",BRC0048E,Nome não encontrado
Sódio,mg,"75,8","75,8",BRC0048E,Nome não encontrado
Magnésio,mg,"43,6","43,6",BRC0048E,Nome não encontrado
Fósforo,mg,311,311,BRC0048E,Nome não encontrado
Potássio,mg,635,635,BRC0048E,Nome não encontrado
Manganês,mg,,,BRC0048E,Nome não encontrado
Zinco,mg,"0,71","0,71",BRC0048E,Nome não encontrado
Cobre,mg,,,BRC0048E,Nome não encontrado
Selênio,mcg,,,BRC0048E,Nome não encontrado
Vitamina A (RE),mcg,562,562,BRC0048E,Nome não encontrado
Vitamina A (RAE),mcg,"50,6","50,6",BRC0048E,Nome não encontrado
Vitamina D,mcg,,,BRC0048E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0048E,Nome não encontrado
Tiamina,mg,"0,15","0,15",BRC0048E,Nome não encontrado
Riboflavina,mg,"0,24","0,24",BRC0048E,Nome não encontrado
Niacina,mg,"5,74","5,74",BRC0048E,Nome não encontrado
Vitamina B6,mg,"0,53","0,53",BRC0048E,Nome não encontrado
Vitamina B12,mcg,"8,03","8,03",BRC0048E,Nome não encontrado
Vitamina C,mg,"1,84","1,84",BRC0048E,Nome não encontrado
Equivalente de folato,mcg,"1,15","1,15",BRC0048E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0048E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0048E,Nome não encontrado
Gordura de adição,g,-,-,BRC0048E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0048E,Nome não encontrado
Proteína animal,g,-,-,BRC0048E,Nome não encontrado
