componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,851,BRC0540E,Nome não encontrado
Energia,kcal,203,BRC0540E,Nome não encontrado
Umidade,g,"50,3",BRC0540E,Nome não encontrado
Carboidrato total,g,"0,00",BRC0540E,Nome não encontrado
Carboidrato disponível,g,"0,00",BRC0540E,Nome não encontrado
Proteína,g,"28,9",BRC0540E,Nome não encontrado
Lipídios,g,"9,71",BRC0540E,Nome não encontrado
Fibra alimentar,g,"0,00",BRC0540E,Nome não encontrado
Álcool,g,"0,00",BRC0540E,Nome não encontrado
Cinzas,g,"11,1",BRC0540E,Nome não encontrado
Colesterol,mg,"85,0",BRC0540E,Nome não encontrado
Ácidos graxos saturados,g,"2,20",BRC0540E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,77",BRC0540E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,56",BRC0540E,Nome não encontrado
Ácidos graxos trans,g,,BRC0540E,Nome não encontrado
Cálcio,mg,232,BRC0540E,Nome não encontrado
Ferro,mg,"4,63",BRC0540E,Nome não encontrado
Sódio,mg,3670,BRC0540E,Nome não encontrado
Magnésio,mg,"69,0",BRC0540E,Nome não encontrado
Fósforo,mg,252,BRC0540E,Nome não encontrado
Potássio,mg,544,BRC0540E,Nome não encontrado
Manganês,mg,"0,10",BRC0540E,Nome não encontrado
Zinco,mg,"2,44",BRC0540E,Nome não encontrado
Cobre,mg,"0,40",BRC0540E,Nome não encontrado
Selênio,mcg,"68,1",BRC0540E,Nome não encontrado
Vitamina A (RE),mcg,"12,0",BRC0540E,Nome não encontrado
Vitamina A (RAE),mcg,"12,0",BRC0540E,Nome não encontrado
Vitamina D,mcg,"1,70",BRC0540E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,33",BRC0540E,Nome não encontrado
Tiamina,mg,"0,08",BRC0540E,Nome não encontrado
Riboflavina,mg,"0,36",BRC0540E,Nome não encontrado
Niacina,mg,"19,9",BRC0540E,Nome não encontrado
Vitamina B6,mg,"0,20",BRC0540E,Nome não encontrado
Vitamina B12,mcg,"0,88",BRC0540E,Nome não encontrado
Vitamina C,mg,"0,00",BRC0540E,Nome não encontrado
Equivalente de folato,mcg,"13,0",BRC0540E,Nome não encontrado
Sal de adição,g,"0,00",BRC0540E,Nome não encontrado
Açúcar de adição,g,,BRC0540E,Nome não encontrado
Gordura de adição,g,,BRC0540E,Nome não encontrado
Proteína vegetal,g,"0,00",BRC0540E,Nome não encontrado
Proteína animal,g,"28,9",BRC0540E,Nome não encontrado
