componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1474,1621,BRC0808F,Nome não encontrado
Energia,kcal,355,390,BRC0808F,Nome não encontrado
Umidade,g,"45,3","49,8",BRC0808F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0808F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0808F,Nome não encontrado
Proteína,g,"26,8","29,5",BRC0808F,Nome não encontrado
Lipídios,g,"27,5","30,3",BRC0808F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0808F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0808F,Nome não encontrado
Cinzas,g,"1,35","1,48",BRC0808F,Nome não encontrado
Colesterol,mg,"85,0","93,5",BRC0808F,Nome não encontrado
Ácidos graxos saturados,g,"6,06","6,66",BRC0808F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,45","7,09",BRC0808F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,77","4,15",BRC0808F,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,27",BRC0808F,Nome não encontrado
Cálcio,mg,"7,24","7,97",BRC0808F,Nome não encontrado
Ferro,mg,"2,53","2,78",BRC0808F,Nome não encontrado
Sódio,mg,246,271,BRC0808F,Nome não encontrado
Magnésio,mg,"17,0","18,7",BRC0808F,Nome não encontrado
Fósforo,mg,198,218,BRC0808F,Nome não encontrado
Potássio,mg,300,330,BRC0808F,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0808F,Nome não encontrado
Zinco,mg,"4,95","5,44",BRC0808F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0808F,Nome não encontrado
Selênio,mcg,"3,08","3,38",BRC0808F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0808F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0808F,Nome não encontrado
Vitamina D,mcg,"0,23","0,25",BRC0808F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56","0,62",BRC0808F,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0808F,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0808F,Nome não encontrado
Niacina,mg,"2,02","2,23",BRC0808F,Nome não encontrado
Vitamina B6,mg,"0,13","0,14",BRC0808F,Nome não encontrado
Vitamina B12,mcg,"3,54","3,90",BRC0808F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0808F,Nome não encontrado
Equivalente de folato,mcg,"7,41","8,15",BRC0808F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0808F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0808F,Nome não encontrado
Gordura de adição,g,-,-,BRC0808F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0808F,Nome não encontrado
Proteína animal,g,-,-,BRC0808F,Nome não encontrado
