componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,439,263,BRC0070C,Nome não encontrado
Energia,kcal,104,62,BRC0070C,Nome não encontrado
Umidade,g,"72,7","43,6",BRC0070C,Nome não encontrado
Carboidrato total,g,"25,3","15,2",BRC0070C,Nome não encontrado
Carboidrato disponível,g,"23,2","13,9",BRC0070C,Nome não encontrado
Proteína,g,"0,97","0,58",BRC0070C,Nome não encontrado
Lipídios,g,"0,30","0,18",BRC0070C,Nome não encontrado
Fibra alimentar,g,"2,14","1,28",BRC0070C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0070C,Nome não encontrado
Cinzas,g,"0,66","0,40",BRC0070C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0070C,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,06",BRC0070C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0070C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,06",BRC0070C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0070C,Nome não encontrado
Cálcio,mg,"22,8","13,7",BRC0070C,Nome não encontrado
Ferro,mg,"0,16","0,10",BRC0070C,Nome não encontrado
Sódio,mg,"0,79","0,47",BRC0070C,Nome não encontrado
Magnésio,mg,"24,8","14,9",BRC0070C,Nome não encontrado
Fósforo,mg,"23,4","14,0",BRC0070C,Nome não encontrado
Potássio,mg,300,180,BRC0070C,Nome não encontrado
Manganês,mg,"0,16","0,10",BRC0070C,Nome não encontrado
Zinco,mg,"0,19","0,11",BRC0070C,Nome não encontrado
Cobre,mg,"0,17","0,10",BRC0070C,Nome não encontrado
Selênio,mcg,,,BRC0070C,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0070C,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0070C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0070C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0070C,Nome não encontrado
Tiamina,mg,"0,09","0,06",BRC0070C,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0070C,Nome não encontrado
Niacina,mg,"1,58","0,95",BRC0070C,Nome não encontrado
Vitamina B6,mg,"0,07","0,04",BRC0070C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0070C,Nome não encontrado
Vitamina C,mg,"10,1","6,09",BRC0070C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0070C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0070C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0070C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0070C,Nome não encontrado
Proteína vegetal,g,"0,97","0,58",BRC0070C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0070C,Nome não encontrado
