componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1170,BRC1038F,Nome não encontrado
Energia,kcal,280,BRC1038F,Nome não encontrado
Umidade,g,"47,9",BRC1038F,Nome não encontrado
Carboidrato total,g,"14,7",BRC1038F,Nome não encontrado
Carboidrato disponível,g,"14,0",BRC1038F,Nome não encontrado
Proteína,g,"19,7",BRC1038F,Nome não encontrado
Lipídios,g,"16,0",BRC1038F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1038F,Nome não encontrado
Álcool,g,"0,00",BRC1038F,Nome não encontrado
Cinzas,g,"1,66",BRC1038F,Nome não encontrado
Colesterol,mg,113,BRC1038F,Nome não encontrado
Ácidos graxos saturados,g,"3,80",BRC1038F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,42",BRC1038F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,69",BRC1038F,Nome não encontrado
Ácidos graxos trans,g,,BRC1038F,Nome não encontrado
Cálcio,mg,"24,6",BRC1038F,Nome não encontrado
Ferro,mg,"2,87",BRC1038F,Nome não encontrado
Sódio,mg,286,BRC1038F,Nome não encontrado
Magnésio,mg,"24,9",BRC1038F,Nome não encontrado
Fósforo,mg,182,BRC1038F,Nome não encontrado
Potássio,mg,273,BRC1038F,Nome não encontrado
Manganês,mg,"0,23",BRC1038F,Nome não encontrado
Zinco,mg,"3,19",BRC1038F,Nome não encontrado
Cobre,mg,"0,18",BRC1038F,Nome não encontrado
Selênio,mcg,"30,3",BRC1038F,Nome não encontrado
Vitamina A (RE),mcg,"16,8",BRC1038F,Nome não encontrado
Vitamina A (RAE),mcg,"16,8",BRC1038F,Nome não encontrado
Vitamina D,mcg,,BRC1038F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,73",BRC1038F,Nome não encontrado
Tiamina,mg,"0,10",BRC1038F,Nome não encontrado
Riboflavina,mg,"0,23",BRC1038F,Nome não encontrado
Niacina,mg,"2,29",BRC1038F,Nome não encontrado
Vitamina B6,mg,"0,20",BRC1038F,Nome não encontrado
Vitamina B12,mcg,"0,31",BRC1038F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1038F,Nome não encontrado
Equivalente de folato,mcg,"53,9",BRC1038F,Nome não encontrado
Sal de adição,g,,BRC1038F,Nome não encontrado
Açúcar de adição,g,,BRC1038F,Nome não encontrado
Gordura de adição,g,-,BRC1038F,Nome não encontrado
Proteína vegetal,g,-,BRC1038F,Nome não encontrado
Proteína animal,g,-,BRC1038F,Nome não encontrado
