componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,263,BRC1009B,Nome não encontrado
Energia,kcal,63,BRC1009B,Nome não encontrado
Umidade,g,"82,7",BRC1009B,Nome não encontrado
Carboidrato total,g,"11,0",BRC1009B,Nome não encontrado
Carboidrato disponível,g,"6,42",BRC1009B,Nome não encontrado
Proteína,g,"3,94",BRC1009B,Nome não encontrado
Lipídios,g,"1,34",BRC1009B,Nome não encontrado
Fibra alimentar,g,"4,62",BRC1009B,Nome não encontrado
Álcool,g,"0,00",BRC1009B,Nome não encontrado
Cinzas,g,"0,96",BRC1009B,Nome não encontrado
Colesterol,mg,"0,00",BRC1009B,Nome não encontrado
Ácidos graxos saturados,g,"0,20",BRC1009B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,25",BRC1009B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,75",BRC1009B,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1009B,Nome não encontrado
Cálcio,mg,"21,4",BRC1009B,Nome não encontrado
Ferro,mg,"1,57",BRC1009B,Nome não encontrado
Sódio,mg,132,BRC1009B,Nome não encontrado
Magnésio,mg,"19,6",BRC1009B,Nome não encontrado
Fósforo,mg,"89,2",BRC1009B,Nome não encontrado
Potássio,mg,175,BRC1009B,Nome não encontrado
Manganês,mg,"0,39",BRC1009B,Nome não encontrado
Zinco,mg,"1,04",BRC1009B,Nome não encontrado
Cobre,mg,"0,20",BRC1009B,Nome não encontrado
Selênio,mcg,"1,25",BRC1009B,Nome não encontrado
Vitamina A (RE),mcg,332,BRC1009B,Nome não encontrado
Vitamina A (RAE),mcg,186,BRC1009B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1009B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,84",BRC1009B,Nome não encontrado
Tiamina,mg,"0,17",BRC1009B,Nome não encontrado
Riboflavina,mg,traços,BRC1009B,Nome não encontrado
Niacina,mg,"1,98",BRC1009B,Nome não encontrado
Vitamina B6,mg,"0,15",BRC1009B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1009B,Nome não encontrado
Vitamina C,mg,"8,66",BRC1009B,Nome não encontrado
Equivalente de folato,mcg,"40,8",BRC1009B,Nome não encontrado
Sal de adição,g,"0,32",BRC1009B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1009B,Nome não encontrado
Gordura de adição,g,-,BRC1009B,Nome não encontrado
Proteína vegetal,g,-,BRC1009B,Nome não encontrado
Proteína animal,g,-,BRC1009B,Nome não encontrado
