componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,459,412,BRC0942B,Nome não encontrado
Energia,kcal,110,98,BRC0942B,Nome não encontrado
Umidade,g,"77,3","69,6",BRC0942B,Nome não encontrado
Carboidrato total,g,"8,97","8,07",BRC0942B,Nome não encontrado
Carboidrato disponível,g,"7,69","6,92",BRC0942B,Nome não encontrado
Proteína,g,"7,88","7,09",BRC0942B,Nome não encontrado
Lipídios,g,"4,96","4,47",BRC0942B,Nome não encontrado
Fibra alimentar,g,"1,28","1,15",BRC0942B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0942B,Nome não encontrado
Cinzas,g,"0,89","0,80",BRC0942B,Nome não encontrado
Colesterol,mg,"21,3","19,2",BRC0942B,Nome não encontrado
Ácidos graxos saturados,g,"1,53","1,38",BRC0942B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,85","1,66",BRC0942B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,29","1,16",BRC0942B,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0942B,Nome não encontrado
Cálcio,mg,"24,6","22,1",BRC0942B,Nome não encontrado
Ferro,mg,"0,38","0,34",BRC0942B,Nome não encontrado
Sódio,mg,144,129,BRC0942B,Nome não encontrado
Magnésio,mg,"15,2","13,7",BRC0942B,Nome não encontrado
Fósforo,mg,"66,2","59,6",BRC0942B,Nome não encontrado
Potássio,mg,178,160,BRC0942B,Nome não encontrado
Manganês,mg,"0,28","0,25",BRC0942B,Nome não encontrado
Zinco,mg,"0,71","0,64",BRC0942B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0942B,Nome não encontrado
Selênio,mcg,"0,40","0,36",BRC0942B,Nome não encontrado
Vitamina A (RE),mcg,"72,3","65,0",BRC0942B,Nome não encontrado
Vitamina A (RAE),mcg,"36,3","32,7",BRC0942B,Nome não encontrado
Vitamina D,mcg,"0,22","0,20",BRC0942B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,56",BRC0942B,Nome não encontrado
Tiamina,mg,"0,16","0,14",BRC0942B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0942B,Nome não encontrado
Niacina,mg,"1,39","1,25",BRC0942B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0942B,Nome não encontrado
Vitamina B12,mcg,"0,17","0,16",BRC0942B,Nome não encontrado
Vitamina C,mg,"7,66","6,90",BRC0942B,Nome não encontrado
Equivalente de folato,mcg,"14,2","12,8",BRC0942B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0942B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0942B,Nome não encontrado
Gordura de adição,g,-,-,BRC0942B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0942B,Nome não encontrado
Proteína animal,g,-,-,BRC0942B,Nome não encontrado
