componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,588,235,BRC0633B,Nome não encontrado
Energia,kcal,143,57,BRC0633B,Nome não encontrado
Umidade,g,"79,9","32,0",BRC0633B,Nome não encontrado
Carboidrato total,g,"2,33","0,93",BRC0633B,Nome não encontrado
Carboidrato disponível,g,"0,25","0,10",BRC0633B,Nome não encontrado
Proteína,g,"2,12","0,85",BRC0633B,Nome não encontrado
Lipídios,g,"14,3","5,74",BRC0633B,Nome não encontrado
Fibra alimentar,g,"2,08","0,83",BRC0633B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0633B,Nome não encontrado
Cinzas,g,"1,29","0,52",BRC0633B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0633B,Nome não encontrado
Ácidos graxos saturados,g,"2,13","0,85",BRC0633B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,4","4,17",BRC0633B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,65","0,66",BRC0633B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0633B,Nome não encontrado
Cálcio,mg,"91,7","36,7",BRC0633B,Nome não encontrado
Ferro,mg,"0,95","0,38",BRC0633B,Nome não encontrado
Sódio,mg,131,"52,5",BRC0633B,Nome não encontrado
Magnésio,mg,"20,4","8,17",BRC0633B,Nome não encontrado
Fósforo,mg,"26,9","10,7",BRC0633B,Nome não encontrado
Potássio,mg,254,101,BRC0633B,Nome não encontrado
Manganês,mg,"0,23","0,09",BRC0633B,Nome não encontrado
Zinco,mg,"0,27","0,11",BRC0633B,Nome não encontrado
Cobre,mg,"0,06","0,02",BRC0633B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0633B,Nome não encontrado
Vitamina A (RE),mcg,482,192,BRC0633B,Nome não encontrado
Vitamina A (RAE),mcg,241,"96,5",BRC0633B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0633B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,69","1,08",BRC0633B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0633B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0633B,Nome não encontrado
Niacina,mg,"0,37","0,15",BRC0633B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0633B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0633B,Nome não encontrado
Vitamina C,mg,"49,4","19,8",BRC0633B,Nome não encontrado
Equivalente de folato,mcg,"64,8","25,9",BRC0633B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0633B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0633B,Nome não encontrado
Gordura de adição,g,-,-,BRC0633B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0633B,Nome não encontrado
Proteína animal,g,-,-,BRC0633B,Nome não encontrado
