componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1173,938,BRC0770A,Nome não encontrado
Energia,kcal,278,222,BRC0770A,Nome não encontrado
Umidade,g,"38,3","30,6",BRC0770A,Nome não encontrado
Carboidrato total,g,"50,4","40,3",BRC0770A,Nome não encontrado
Carboidrato disponível,g,"49,2","39,4",BRC0770A,Nome não encontrado
Proteína,g,"3,90","3,12",BRC0770A,Nome não encontrado
Lipídios,g,"7,03","5,63",BRC0770A,Nome não encontrado
Fibra alimentar,g,"1,12","0,90",BRC0770A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0770A,Nome não encontrado
Cinzas,g,"0,44","0,35",BRC0770A,Nome não encontrado
Colesterol,mg,"59,1","47,3",BRC0770A,Nome não encontrado
Ácidos graxos saturados,g,"3,79","3,03",BRC0770A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,97","1,58",BRC0770A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,39","0,31",BRC0770A,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,16",BRC0770A,Nome não encontrado
Cálcio,mg,"20,8","16,7",BRC0770A,Nome não encontrado
Ferro,mg,"1,43","1,15",BRC0770A,Nome não encontrado
Sódio,mg,"29,7","23,8",BRC0770A,Nome não encontrado
Magnésio,mg,"17,3","13,8",BRC0770A,Nome não encontrado
Fósforo,mg,"59,9","47,9",BRC0770A,Nome não encontrado
Potássio,mg,167,133,BRC0770A,Nome não encontrado
Manganês,mg,"0,14","0,11",BRC0770A,Nome não encontrado
Zinco,mg,"0,43","0,35",BRC0770A,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0770A,Nome não encontrado
Selênio,mcg,"3,92","3,14",BRC0770A,Nome não encontrado
Vitamina A (RE),mcg,"79,2","63,3",BRC0770A,Nome não encontrado
Vitamina A (RAE),mcg,"78,3","62,6",BRC0770A,Nome não encontrado
Vitamina D,mcg,"0,24","0,19",BRC0770A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,28","0,23",BRC0770A,Nome não encontrado
Tiamina,mg,"0,06","0,05",BRC0770A,Nome não encontrado
Riboflavina,mg,"0,09","0,07",BRC0770A,Nome não encontrado
Niacina,mg,"0,38","0,31",BRC0770A,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0770A,Nome não encontrado
Vitamina B12,mcg,"0,13","0,10",BRC0770A,Nome não encontrado
Vitamina C,mg,"1,44","1,15",BRC0770A,Nome não encontrado
Equivalente de folato,mcg,"47,7","38,2",BRC0770A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0770A,Nome não encontrado
Açúcar de adição,g,"22,0","17,6",BRC0770A,Nome não encontrado
Gordura de adição,g,-,-,BRC0770A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0770A,Nome não encontrado
Proteína animal,g,-,-,BRC0770A,Nome não encontrado
