componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,1099,659,BRC0987F,Nome não encontrado
Energia,kcal,262,157,BRC0987F,Nome não encontrado
Umidade,g,"46,2","27,7",BRC0987F,Nome não encontrado
Carboidrato total,g,"2,89","1,74",BRC0987F,Nome não encontrado
Carboidrato disponível,g,"2,76","1,66",BRC0987F,Nome não encontrado
Proteína,g,"34,7","20,8",BRC0987F,Nome não encontrado
Lipídios,g,"12,5","7,48",BRC0987F,Nome não encontrado
Fibra alimentar,g,"0,13","0,08",BRC0987F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0987F,Nome não encontrado
Cinzas,g,"3,74","2,24",BRC0987F,Nome não encontrado
Colesterol,mg,107,"64,7",BRC0987F,Nome não encontrado
Ácidos graxos saturados,g,"4,74","2,84",BRC0987F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,40","3,24",BRC0987F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,07","0,64",BRC0987F,Nome não encontrado
Ácidos graxos trans,g,"0,39","0,23",BRC0987F,Nome não encontrado
Cálcio,mg,"15,0","8,98",BRC0987F,Nome não encontrado
Ferro,mg,"3,30","1,98",BRC0987F,Nome não encontrado
Sódio,mg,1470,882,BRC0987F,Nome não encontrado
Magnésio,mg,"13,0","7,77",BRC0987F,Nome não encontrado
Fósforo,mg,"99,4","59,6",BRC0987F,Nome não encontrado
Potássio,mg,"99,6","59,8",BRC0987F,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0987F,Nome não encontrado
Zinco,mg,"5,80","3,48",BRC0987F,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0987F,Nome não encontrado
Selênio,mcg,"0,03","0,02",BRC0987F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0987F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0987F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0987F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,37","1,42",BRC0987F,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0987F,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0987F,Nome não encontrado
Niacina,mg,"1,43","0,86",BRC0987F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0987F,Nome não encontrado
Vitamina B12,mcg,"1,77","1,06",BRC0987F,Nome não encontrado
Vitamina C,mg,"0,43","0,26",BRC0987F,Nome não encontrado
Equivalente de folato,mcg,"11,8","7,08",BRC0987F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0987F,Nome não encontrado
Açúcar de adição,g,,,BRC0987F,Nome não encontrado
Gordura de adição,g,-,-,BRC0987F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0987F,Nome não encontrado
Proteína animal,g,-,-,BRC0987F,Nome não encontrado
