componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,670,737,BRC0906F,Nome não encontrado
Energia,kcal,160,175,BRC0906F,Nome não encontrado
Umidade,g,"67,0","73,7",BRC0906F,Nome não encontrado
Carboidrato total,g,"0,68","0,75",BRC0906F,Nome não encontrado
Carboidrato disponível,g,"0,56","0,61",BRC0906F,Nome não encontrado
Proteína,g,"22,8","25,1",BRC0906F,Nome não encontrado
Lipídios,g,"7,35","8,09",BRC0906F,Nome não encontrado
Fibra alimentar,g,"0,12","0,14",BRC0906F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0906F,Nome não encontrado
Cinzas,g,"2,12","2,34",BRC0906F,Nome não encontrado
Colesterol,mg,"71,7","78,9",BRC0906F,Nome não encontrado
Ácidos graxos saturados,g,"1,88","2,07",BRC0906F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,61","2,87",BRC0906F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,02","2,23",BRC0906F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0906F,Nome não encontrado
Cálcio,mg,"10,0","11,0",BRC0906F,Nome não encontrado
Ferro,mg,"0,67","0,74",BRC0906F,Nome não encontrado
Sódio,mg,376,414,BRC0906F,Nome não encontrado
Magnésio,mg,"15,7","17,2",BRC0906F,Nome não encontrado
Fósforo,mg,107,117,BRC0906F,Nome não encontrado
Potássio,mg,"88,7","97,6",BRC0906F,Nome não encontrado
Manganês,mg,"21,3","23,5",BRC0906F,Nome não encontrado
Zinco,mg,"1,11","1,22",BRC0906F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0906F,Nome não encontrado
Selênio,mcg,"15,8","17,4",BRC0906F,Nome não encontrado
Vitamina A (RE),mcg,"27,1","29,8",BRC0906F,Nome não encontrado
Vitamina A (RAE),mcg,"27,1","29,8",BRC0906F,Nome não encontrado
Vitamina D,mcg,,,BRC0906F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14","0,16",BRC0906F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0906F,Nome não encontrado
Riboflavina,mg,"0,09","0,10",BRC0906F,Nome não encontrado
Niacina,mg,"4,46","4,90",BRC0906F,Nome não encontrado
Vitamina B6,mg,"0,23","0,25",BRC0906F,Nome não encontrado
Vitamina B12,mcg,"0,17","0,18",BRC0906F,Nome não encontrado
Vitamina C,mg,"1,67","1,84",BRC0906F,Nome não encontrado
Equivalente de folato,mcg,"0,63","0,69",BRC0906F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0906F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0906F,Nome não encontrado
Gordura de adição,g,-,-,BRC0906F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0906F,Nome não encontrado
Proteína animal,g,-,-,BRC0906F,Nome não encontrado
