componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1238,BRC0882A,Nome não encontrado
Energia,kcal,293,BRC0882A,Nome não encontrado
Umidade,g,"29,1",BRC0882A,Nome não encontrado
Carboidrato total,g,"55,8",BRC0882A,Nome não encontrado
Carboidrato disponível,g,"51,5",BRC0882A,Nome não encontrado
Proteína,g,"8,54",BRC0882A,Nome não encontrado
Lipídios,g,"4,95",BRC0882A,Nome não encontrado
Fibra alimentar,g,"4,28",BRC0882A,Nome não encontrado
Álcool,g,"0,00",BRC0882A,Nome não encontrado
Cinzas,g,"1,63",BRC0882A,Nome não encontrado
Colesterol,mg,"0,00",BRC0882A,Nome não encontrado
Ácidos graxos saturados,g,"1,35",BRC0882A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,13",BRC0882A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,55",BRC0882A,Nome não encontrado
Ácidos graxos trans,g,"0,21",BRC0882A,Nome não encontrado
Cálcio,mg,"19,5",BRC0882A,Nome não encontrado
Ferro,mg,"3,70",BRC0882A,Nome não encontrado
Sódio,mg,568,BRC0882A,Nome não encontrado
Magnésio,mg,"40,9",BRC0882A,Nome não encontrado
Fósforo,mg,"91,9",BRC0882A,Nome não encontrado
Potássio,mg,191,BRC0882A,Nome não encontrado
Manganês,mg,"0,50",BRC0882A,Nome não encontrado
Zinco,mg,"0,83",BRC0882A,Nome não encontrado
Cobre,mg,"0,18",BRC0882A,Nome não encontrado
Selênio,mcg,"6,08",BRC0882A,Nome não encontrado
Vitamina A (RE),mcg,395,BRC0882A,Nome não encontrado
Vitamina A (RAE),mcg,198,BRC0882A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0882A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15",BRC0882A,Nome não encontrado
Tiamina,mg,"0,34",BRC0882A,Nome não encontrado
Riboflavina,mg,"0,59",BRC0882A,Nome não encontrado
Niacina,mg,"2,05",BRC0882A,Nome não encontrado
Vitamina B6,mg,"0,55",BRC0882A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0882A,Nome não encontrado
Vitamina C,mg,"3,00",BRC0882A,Nome não encontrado
Equivalente de folato,mcg,124,BRC0882A,Nome não encontrado
Sal de adição,g,,BRC0882A,Nome não encontrado
Açúcar de adição,g,,BRC0882A,Nome não encontrado
Gordura de adição,g,-,BRC0882A,Nome não encontrado
Proteína vegetal,g,-,BRC0882A,Nome não encontrado
Proteína animal,g,-,BRC0882A,Nome não encontrado
