componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,179,178,BRC0082C,Nome não encontrado
Energia,kcal,42,42,BRC0082C,Nome não encontrado
Umidade,g,"88,9","88,9",BRC0082C,Nome não encontrado
Carboidrato total,g,"9,60","9,60",BRC0082C,Nome não encontrado
Carboidrato disponível,g,"9,09","9,09",BRC0082C,Nome não encontrado
Proteína,g,"0,81","0,81",BRC0082C,Nome não encontrado
Lipídios,g,"0,18","0,18",BRC0082C,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0082C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0082C,Nome não encontrado
Cinzas,g,"0,52","0,52",BRC0082C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0082C,Nome não encontrado
Ácidos graxos saturados,g,"0,02","0,02",BRC0082C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,02",BRC0082C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,08",BRC0082C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0082C,Nome não encontrado
Cálcio,mg,"4,61","4,61",BRC0082C,Nome não encontrado
Ferro,mg,"0,29","0,29",BRC0082C,Nome não encontrado
Sódio,mg,"8,10","8,10",BRC0082C,Nome não encontrado
Magnésio,mg,"9,70","9,70",BRC0082C,Nome não encontrado
Fósforo,mg,"15,3","15,3",BRC0082C,Nome não encontrado
Potássio,mg,227,227,BRC0082C,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0082C,Nome não encontrado
Zinco,mg,"0,19","0,19",BRC0082C,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0082C,Nome não encontrado
Selênio,mcg,"0,52","0,52",BRC0082C,Nome não encontrado
Vitamina A (RE),mcg,108,108,BRC0082C,Nome não encontrado
Vitamina A (RAE),mcg,"54,2","54,2",BRC0082C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0082C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,06",BRC0082C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0082C,Nome não encontrado
Riboflavina,mg,"0,09","0,09",BRC0082C,Nome não encontrado
Niacina,mg,traços,traços,BRC0082C,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0082C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0082C,Nome não encontrado
Vitamina C,mg,"7,26","7,26",BRC0082C,Nome não encontrado
Equivalente de folato,mcg,"9,21","9,21",BRC0082C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0082C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0082C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0082C,Nome não encontrado
Proteína vegetal,g,"0,81","0,81",BRC0082C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0082C,Nome não encontrado
