componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,329,394,BRC0058E,Nome não encontrado
Energia,kcal,78,93,BRC0058E,Nome não encontrado
Umidade,g,"80,6","96,7",BRC0058E,Nome não encontrado
Carboidrato total,g,"0,44","0,53",BRC0058E,Nome não encontrado
Carboidrato disponível,g,"0,44","0,53",BRC0058E,Nome não encontrado
Proteína,g,"16,3","19,5",BRC0058E,Nome não encontrado
Lipídios,g,"1,22","1,46",BRC0058E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0058E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0058E,Nome não encontrado
Cinzas,g,"1,56","1,87",BRC0058E,Nome não encontrado
Colesterol,mg,"83,6",100,BRC0058E,Nome não encontrado
Ácidos graxos saturados,g,"0,30","0,36",BRC0058E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,20","0,24",BRC0058E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,48",BRC0058E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0058E,Nome não encontrado
Cálcio,mg,331,397,BRC0058E,Nome não encontrado
Ferro,mg,"0,55","0,66",BRC0058E,Nome não encontrado
Sódio,mg,120,144,BRC0058E,Nome não encontrado
Magnésio,mg,"33,8","40,5",BRC0058E,Nome não encontrado
Fósforo,mg,326,392,BRC0058E,Nome não encontrado
Potássio,mg,303,364,BRC0058E,Nome não encontrado
Manganês,mg,"0,07","0,08",BRC0058E,Nome não encontrado
Zinco,mg,"0,55","0,66",BRC0058E,Nome não encontrado
Cobre,mg,"0,10","0,12",BRC0058E,Nome não encontrado
Selênio,mcg,,,BRC0058E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0058E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0058E,Nome não encontrado
Vitamina D,mcg,"2,34","2,81",BRC0058E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,04","0,05",BRC0058E,Nome não encontrado
Tiamina,mg,"0,08","0,10",BRC0058E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0058E,Nome não encontrado
Niacina,mg,"6,60","7,92",BRC0058E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0058E,Nome não encontrado
Vitamina B12,mcg,"0,71","0,86",BRC0058E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0058E,Nome não encontrado
Equivalente de folato,mcg,"10,7","12,8",BRC0058E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0058E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0058E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0058E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0058E,Nome não encontrado
Proteína animal,g,"16,3","19,5",BRC0058E,Nome não encontrado
