componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,591,590,BRC0091F,Nome não encontrado
Energia,kcal,141,140,BRC0091F,Nome não encontrado
Umidade,g,"72,0","72,0",BRC0091F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0091F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0091F,Nome não encontrado
Proteína,g,"20,4","20,4",BRC0091F,Nome não encontrado
Lipídios,g,"6,61","6,61",BRC0091F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0091F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0091F,Nome não encontrado
Cinzas,g,"1,03","1,03",BRC0091F,Nome não encontrado
Colesterol,mg,153,153,BRC0091F,Nome não encontrado
Ácidos graxos saturados,g,"1,91","1,91",BRC0091F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,79","2,79",BRC0091F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,47",BRC0091F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0091F,Nome não encontrado
Cálcio,mg,"7,06","7,06",BRC0091F,Nome não encontrado
Ferro,mg,"1,00","1,00",BRC0091F,Nome não encontrado
Sódio,mg,"77,3","77,3",BRC0091F,Nome não encontrado
Magnésio,mg,"22,1","22,1",BRC0091F,Nome não encontrado
Fósforo,mg,195,195,BRC0091F,Nome não encontrado
Potássio,mg,312,312,BRC0091F,Nome não encontrado
Manganês,mg,,,BRC0091F,Nome não encontrado
Zinco,mg,"4,68","4,68",BRC0091F,Nome não encontrado
Cobre,mg,,,BRC0091F,Nome não encontrado
Selênio,mcg,,,BRC0091F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0091F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0091F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0091F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,70","0,70",BRC0091F,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0091F,Nome não encontrado
Riboflavina,mg,"0,54","0,54",BRC0091F,Nome não encontrado
Niacina,mg,"3,51","3,51",BRC0091F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0091F,Nome não encontrado
Vitamina B12,mcg,"1,06","1,06",BRC0091F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0091F,Nome não encontrado
Equivalente de folato,mcg,"4,44","4,44",BRC0091F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0091F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0091F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0091F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0091F,Nome não encontrado
Proteína animal,g,"20,0","20,0",BRC0091F,Nome não encontrado
