componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,679,679,BRC0634A,Nome não encontrado
Energia,kcal,162,162,BRC0634A,Nome não encontrado
Umidade,g,"66,8","66,8",BRC0634A,Nome não encontrado
Carboidrato total,g,"12,1","12,1",BRC0634A,Nome não encontrado
Carboidrato disponível,g,"10,9","10,9",BRC0634A,Nome não encontrado
Proteína,g,"10,5","10,5",BRC0634A,Nome não encontrado
Lipídios,g,"8,28","8,28",BRC0634A,Nome não encontrado
Fibra alimentar,g,"1,20","1,20",BRC0634A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0634A,Nome não encontrado
Cinzas,g,"2,29","2,29",BRC0634A,Nome não encontrado
Colesterol,mg,"30,5","30,5",BRC0634A,Nome não encontrado
Ácidos graxos saturados,g,"3,75","3,75",BRC0634A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,13","2,13",BRC0634A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,18","1,18",BRC0634A,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,19",BRC0634A,Nome não encontrado
Cálcio,mg,175,175,BRC0634A,Nome não encontrado
Ferro,mg,"0,90","0,90",BRC0634A,Nome não encontrado
Sódio,mg,540,540,BRC0634A,Nome não encontrado
Magnésio,mg,"14,8","14,8",BRC0634A,Nome não encontrado
Fósforo,mg,188,188,BRC0634A,Nome não encontrado
Potássio,mg,188,188,BRC0634A,Nome não encontrado
Manganês,mg,"0,14","0,14",BRC0634A,Nome não encontrado
Zinco,mg,"1,36","1,36",BRC0634A,Nome não encontrado
Cobre,mg,"0,09","0,09",BRC0634A,Nome não encontrado
Selênio,mcg,"6,50","6,50",BRC0634A,Nome não encontrado
Vitamina A (RE),mcg,"65,0","65,0",BRC0634A,Nome não encontrado
Vitamina A (RAE),mcg,"44,4","44,4",BRC0634A,Nome não encontrado
Vitamina D,mcg,"0,13","0,13",BRC0634A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,41",BRC0634A,Nome não encontrado
Tiamina,mg,"0,17","0,17",BRC0634A,Nome não encontrado
Riboflavina,mg,"0,06","0,06",BRC0634A,Nome não encontrado
Niacina,mg,"1,97","1,97",BRC0634A,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0634A,Nome não encontrado
Vitamina B12,mcg,"0,61","0,61",BRC0634A,Nome não encontrado
Vitamina C,mg,"6,52","6,52",BRC0634A,Nome não encontrado
Equivalente de folato,mcg,"32,9","32,9",BRC0634A,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0634A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0634A,Nome não encontrado
Gordura de adição,g,-,-,BRC0634A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0634A,Nome não encontrado
Proteína animal,g,-,-,BRC0634A,Nome não encontrado
