componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,227,90,BRC0671B,Nome não encontrado
Energia,kcal,55,21,BRC0671B,Nome não encontrado
Umidade,g,"89,1","35,6",BRC0671B,Nome não encontrado
Carboidrato total,g,"2,97","1,19",BRC0671B,Nome não encontrado
Carboidrato disponível,g,"1,05","0,42",BRC0671B,Nome não encontrado
Proteína,g,"3,00","1,20",BRC0671B,Nome não encontrado
Lipídios,g,"3,86","1,55",BRC0671B,Nome não encontrado
Fibra alimentar,g,"1,92","0,77",BRC0671B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0671B,Nome não encontrado
Cinzas,g,"1,11","0,44",BRC0671B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0671B,Nome não encontrado
Ácidos graxos saturados,g,"0,62","0,25",BRC0671B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,55","1,02",BRC0671B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53","0,21",BRC0671B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0671B,Nome não encontrado
Cálcio,mg,126,"50,5",BRC0671B,Nome não encontrado
Ferro,mg,"1,96","0,79",BRC0671B,Nome não encontrado
Sódio,mg,"64,7","25,9",BRC0671B,Nome não encontrado
Magnésio,mg,"22,7","9,08",BRC0671B,Nome não encontrado
Fósforo,mg,"56,9","22,8",BRC0671B,Nome não encontrado
Potássio,mg,255,102,BRC0671B,Nome não encontrado
Manganês,mg,"0,30","0,12",BRC0671B,Nome não encontrado
Zinco,mg,"0,75","0,30",BRC0671B,Nome não encontrado
Cobre,mg,"0,14","0,05",BRC0671B,Nome não encontrado
Selênio,mcg,"0,22","0,09",BRC0671B,Nome não encontrado
Vitamina A (RE),mcg,445,178,BRC0671B,Nome não encontrado
Vitamina A (RAE),mcg,222,"89,1",BRC0671B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0671B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,69","1,87",BRC0671B,Nome não encontrado
Tiamina,mg,"0,13","0,05",BRC0671B,Nome não encontrado
Riboflavina,mg,"0,25","0,10",BRC0671B,Nome não encontrado
Niacina,mg,"1,30","0,52",BRC0671B,Nome não encontrado
Vitamina B6,mg,"0,12","0,05",BRC0671B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0671B,Nome não encontrado
Vitamina C,mg,"67,6","27,0",BRC0671B,Nome não encontrado
Equivalente de folato,mcg,"18,5","7,41",BRC0671B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0671B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0671B,Nome não encontrado
Gordura de adição,g,-,-,BRC0671B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0671B,Nome não encontrado
Proteína animal,g,-,-,BRC0671B,Nome não encontrado
