componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1135,567,BRC0004F,Nome não encontrado
Energia,kcal,272,135,BRC0004F,Nome não encontrado
Umidade,g,"48,1","24,0",BRC0004F,Nome não encontrado
Carboidrato total,g,"14,3","7,14",BRC0004F,Nome não encontrado
Carboidrato disponível,g,"14,3","7,14",BRC0004F,Nome não encontrado
Proteína,g,"18,2","9,08",BRC0004F,Nome não encontrado
Lipídios,g,"15,8","7,89",BRC0004F,Nome não encontrado
Fibra alimentar,g,,traços,BRC0004F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0004F,Nome não encontrado
Cinzas,g,"3,69","1,84",BRC0004F,Nome não encontrado
Colesterol,mg,"36,4","18,2",BRC0004F,Nome não encontrado
Ácidos graxos saturados,g,"4,20","2,10",BRC0004F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,00","2,50",BRC0004F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,50","2,75",BRC0004F,Nome não encontrado
Ácidos graxos trans,g,"0,22","0,11",BRC0004F,Nome não encontrado
Cálcio,mg,"26,8","13,4",BRC0004F,Nome não encontrado
Ferro,mg,"1,91","0,96",BRC0004F,Nome não encontrado
Sódio,mg,1030,515,BRC0004F,Nome não encontrado
Magnésio,mg,"48,1","24,1",BRC0004F,Nome não encontrado
Fósforo,mg,244,122,BRC0004F,Nome não encontrado
Potássio,mg,536,268,BRC0004F,Nome não encontrado
Manganês,mg,"0,41","0,20",BRC0004F,Nome não encontrado
Zinco,mg,"2,61","1,30",BRC0004F,Nome não encontrado
Cobre,mg,"0,19","0,09",BRC0004F,Nome não encontrado
Selênio,mcg,,traços,BRC0004F,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0004F,Nome não encontrado
Vitamina A (RAE),mcg,"15,6","7,82",BRC0004F,Nome não encontrado
Vitamina D,mcg,"0,07","0,04",BRC0004F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,15",BRC0004F,Nome não encontrado
Tiamina,mg,"0,13","0,07",BRC0004F,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0004F,Nome não encontrado
Niacina,mg,"6,60","3,30",BRC0004F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0004F,Nome não encontrado
Vitamina B12,mcg,"1,12","0,56",BRC0004F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0004F,Nome não encontrado
Equivalente de folato,mcg,,traços,BRC0004F,Nome não encontrado
Sal de adição,g,,traços,BRC0004F,Nome não encontrado
Açúcar de adição,g,,traços,BRC0004F,Nome não encontrado
Gordura de adição,g,,traços,BRC0004F,Nome não encontrado
Proteína vegetal,g,,traços,BRC0004F,Nome não encontrado
Proteína animal,g,,traços,BRC0004F,Nome não encontrado
