componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,513,513,BRC0036E,Nome não encontrado
Energia,kcal,121,121,BRC0036E,Nome não encontrado
Umidade,g,"69,8","69,8",BRC0036E,Nome não encontrado
Carboidrato total,g,"0,04","0,04",BRC0036E,Nome não encontrado
Carboidrato disponível,g,"0,04","0,04",BRC0036E,Nome não encontrado
Proteína,g,"27,3","27,3",BRC0036E,Nome não encontrado
Lipídios,g,"1,30","1,30",BRC0036E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0036E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0036E,Nome não encontrado
Cinzas,g,"1,59","1,59",BRC0036E,Nome não encontrado
Colesterol,mg,135,135,BRC0036E,Nome não encontrado
Ácidos graxos saturados,g,"0,48","0,48",BRC0036E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,28","0,28",BRC0036E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,49",BRC0036E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0036E,Nome não encontrado
Cálcio,mg,"20,2","20,2",BRC0036E,Nome não encontrado
Ferro,mg,"0,33","0,33",BRC0036E,Nome não encontrado
Sódio,mg,305,305,BRC0036E,Nome não encontrado
Magnésio,mg,"22,1","22,1",BRC0036E,Nome não encontrado
Fósforo,mg,581,581,BRC0036E,Nome não encontrado
Potássio,mg,278,278,BRC0036E,Nome não encontrado
Manganês,mg,traços,traços,BRC0036E,Nome não encontrado
Zinco,mg,"0,44","0,44",BRC0036E,Nome não encontrado
Cobre,mg,traços,traços,BRC0036E,Nome não encontrado
Selênio,mcg,,,BRC0036E,Nome não encontrado
Vitamina A (RE),mcg,"5,69","5,69",BRC0036E,Nome não encontrado
Vitamina A (RAE),mcg,"5,69","5,69",BRC0036E,Nome não encontrado
Vitamina D,mcg,,,BRC0036E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0036E,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0036E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0036E,Nome não encontrado
Niacina,mg,"0,44","0,44",BRC0036E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0036E,Nome não encontrado
Vitamina B12,mcg,"3,11","3,11",BRC0036E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0036E,Nome não encontrado
Equivalente de folato,mcg,"17,9","17,9",BRC0036E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0036E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0036E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0036E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0036E,Nome não encontrado
Proteína animal,g,"27,3","27,3",BRC0036E,Nome não encontrado
