componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,778,777,BRC0081E,Nome não encontrado
Energia,kcal,185,184,BRC0081E,Nome não encontrado
Umidade,g,"59,1","59,1",BRC0081E,Nome não encontrado
Carboidrato total,g,"1,33","1,33",BRC0081E,Nome não encontrado
Carboidrato disponível,g,"1,33","1,33",BRC0081E,Nome não encontrado
Proteína,g,"32,0","32,0",BRC0081E,Nome não encontrado
Lipídios,g,"5,70","5,70",BRC0081E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0081E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0081E,Nome não encontrado
Cinzas,g,"1,89","1,89",BRC0081E,Nome não encontrado
Colesterol,mg,"73,9","73,9",BRC0081E,Nome não encontrado
Ácidos graxos saturados,g,"1,68","1,68",BRC0081E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,62","1,62",BRC0081E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,08","1,08",BRC0081E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0081E,Nome não encontrado
Cálcio,mg,"21,1","21,1",BRC0081E,Nome não encontrado
Ferro,mg,"0,96","0,96",BRC0081E,Nome não encontrado
Sódio,mg,"48,3","48,3",BRC0081E,Nome não encontrado
Magnésio,mg,"22,4","22,4",BRC0081E,Nome não encontrado
Fósforo,mg,165,165,BRC0081E,Nome não encontrado
Potássio,mg,311,311,BRC0081E,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0081E,Nome não encontrado
Zinco,mg,"0,60","0,60",BRC0081E,Nome não encontrado
Cobre,mg,"0,20","0,20",BRC0081E,Nome não encontrado
Selênio,mcg,,,BRC0081E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0081E,Nome não encontrado
Vitamina A (RAE),mcg,"49,3","49,3",BRC0081E,Nome não encontrado
Vitamina D,mcg,,,BRC0081E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0081E,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0081E,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0081E,Nome não encontrado
Niacina,mg,"4,28","4,28",BRC0081E,Nome não encontrado
Vitamina B6,mg,"0,33","0,33",BRC0081E,Nome não encontrado
Vitamina B12,mcg,"0,17","0,17",BRC0081E,Nome não encontrado
Vitamina C,mg,"0,82","0,82",BRC0081E,Nome não encontrado
Equivalente de folato,mcg,"6,80","6,80",BRC0081E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0081E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0081E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0081E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0081E,Nome não encontrado
Proteína animal,g,"32,0","32,0",BRC0081E,Nome não encontrado
