componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,312,218,BRC0676B,Nome não encontrado
Energia,kcal,75,52,BRC0676B,Nome não encontrado
Umidade,g,"83,0","58,1",BRC0676B,Nome não encontrado
Carboidrato total,g,"10,6","7,44",BRC0676B,Nome não encontrado
Carboidrato disponível,g,"7,46","5,22",BRC0676B,Nome não encontrado
Proteína,g,"1,91","1,34",BRC0676B,Nome não encontrado
Lipídios,g,"3,43","2,40",BRC0676B,Nome não encontrado
Fibra alimentar,g,"3,17","2,22",BRC0676B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0676B,Nome não encontrado
Cinzas,g,"1,01","0,71",BRC0676B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0676B,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,36",BRC0676B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","1,71",BRC0676B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41","0,29",BRC0676B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0676B,Nome não encontrado
Cálcio,mg,"22,6","15,8",BRC0676B,Nome não encontrado
Ferro,mg,"0,45","0,32",BRC0676B,Nome não encontrado
Sódio,mg,"62,1","43,5",BRC0676B,Nome não encontrado
Magnésio,mg,"20,6","14,4",BRC0676B,Nome não encontrado
Fósforo,mg,"20,4","14,3",BRC0676B,Nome não encontrado
Potássio,mg,372,260,BRC0676B,Nome não encontrado
Manganês,mg,"1,19","0,83",BRC0676B,Nome não encontrado
Zinco,mg,"0,53","0,37",BRC0676B,Nome não encontrado
Cobre,mg,"0,08","0,06",BRC0676B,Nome não encontrado
Selênio,mcg,"0,22","0,15",BRC0676B,Nome não encontrado
Vitamina A (RE),mcg,"43,4","30,3",BRC0676B,Nome não encontrado
Vitamina A (RAE),mcg,"21,7","15,2",BRC0676B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0676B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,65","0,46",BRC0676B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0676B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0676B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0676B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0676B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0676B,Nome não encontrado
Vitamina C,mg,"6,35","4,44",BRC0676B,Nome não encontrado
Equivalente de folato,mcg,116,"81,8",BRC0676B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0676B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0676B,Nome não encontrado
Gordura de adição,g,-,-,BRC0676B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0676B,Nome não encontrado
Proteína animal,g,-,-,BRC0676B,Nome não encontrado
