componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,56,22,BRC0401B,Nome não encontrado
Energia,kcal,13,5,BRC0401B,Nome não encontrado
Umidade,g,"95,4","38,2",BRC0401B,Nome não encontrado
Carboidrato total,g,"2,19","0,88",BRC0401B,Nome não encontrado
Carboidrato disponível,g,"0,44","0,18",BRC0401B,Nome não encontrado
Proteína,g,"1,49","0,60",BRC0401B,Nome não encontrado
Lipídios,g,"0,25","0,10",BRC0401B,Nome não encontrado
Fibra alimentar,g,"1,75","0,70",BRC0401B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0401B,Nome não encontrado
Cinzas,g,"0,65","0,26",BRC0401B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0401B,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,04",BRC0401B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,00",BRC0401B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,09","0,04",BRC0401B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0401B,Nome não encontrado
Cálcio,mg,"58,4","23,4",BRC0401B,Nome não encontrado
Ferro,mg,"1,57","0,63",BRC0401B,Nome não encontrado
Sódio,mg,"7,93","3,17",BRC0401B,Nome não encontrado
Magnésio,mg,"12,7","5,07",BRC0401B,Nome não encontrado
Fósforo,mg,"42,3","16,9",BRC0401B,Nome não encontrado
Potássio,mg,221,"88,4",BRC0401B,Nome não encontrado
Manganês,mg,"0,15","0,06",BRC0401B,Nome não encontrado
Zinco,mg,"0,39","0,16",BRC0401B,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0401B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0401B,Nome não encontrado
Vitamina A (RE),mcg,359,143,BRC0401B,Nome não encontrado
Vitamina A (RAE),mcg,179,"71,9",BRC0401B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0401B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,59","0,63",BRC0401B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0401B,Nome não encontrado
Riboflavina,mg,"0,09","0,04",BRC0401B,Nome não encontrado
Niacina,mg,"0,47","0,19",BRC0401B,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0401B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0401B,Nome não encontrado
Vitamina C,mg,"31,3","12,5",BRC0401B,Nome não encontrado
Equivalente de folato,mcg,"20,6","8,24",BRC0401B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0401B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0401B,Nome não encontrado
Gordura de adição,g,-,-,BRC0401B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0401B,Nome não encontrado
Proteína animal,g,-,-,BRC0401B,Nome não encontrado
