componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,590,471,BRC0193C,Nome não encontrado
Energia,kcal,139,111,BRC0193C,Nome não encontrado
Umidade,g,"64,0","51,2",BRC0193C,Nome não encontrado
Carboidrato total,g,"35,1","28,1",BRC0193C,Nome não encontrado
Carboidrato disponível,g,"32,8","26,3",BRC0193C,Nome não encontrado
Proteína,g,"0,39","0,31",BRC0193C,Nome não encontrado
Lipídios,g,"0,18","0,14",BRC0193C,Nome não encontrado
Fibra alimentar,g,"2,25","1,80",BRC0193C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0193C,Nome não encontrado
Cinzas,g,"0,33","0,26",BRC0193C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0193C,Nome não encontrado
Ácidos graxos saturados,g,"0,08","0,06",BRC0193C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0193C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,08","0,06",BRC0193C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0193C,Nome não encontrado
Cálcio,mg,"17,5","14,0",BRC0193C,Nome não encontrado
Ferro,mg,"0,70","0,56",BRC0193C,Nome não encontrado
Sódio,mg,"3,48","2,78",BRC0193C,Nome não encontrado
Magnésio,mg,"11,3","9,00",BRC0193C,Nome não encontrado
Fósforo,mg,"12,0","9,56",BRC0193C,Nome não encontrado
Potássio,mg,117,"94,2",BRC0193C,Nome não encontrado
Manganês,mg,"0,54","0,43",BRC0193C,Nome não encontrado
Zinco,mg,"0,10","0,08",BRC0193C,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0193C,Nome não encontrado
Selênio,mcg,"0,07","0,05",BRC0193C,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0193C,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0193C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0193C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,12",BRC0193C,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0193C,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0193C,Nome não encontrado
Niacina,mg,traços,traços,BRC0193C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0193C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0193C,Nome não encontrado
Vitamina C,mg,"1,37","1,09",BRC0193C,Nome não encontrado
Equivalente de folato,mcg,"2,45","1,96",BRC0193C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0193C,Nome não encontrado
Açúcar de adição,g,"25,0","20,0",BRC0193C,Nome não encontrado
Gordura de adição,g,-,-,BRC0193C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0193C,Nome não encontrado
Proteína animal,g,-,-,BRC0193C,Nome não encontrado
