componente,unidade,Valor por 100g,Porção Média (150 g),codigo_alimento,nome_alimento
Energia,kJ,713,1069,BRC0842A,Nome não encontrado
Energia,kcal,169,254,BRC0842A,Nome não encontrado
Umidade,g,"61,4","92,1",BRC0842A,Nome não encontrado
Carboidrato total,g,"21,3","31,9",BRC0842A,Nome não encontrado
Carboidrato disponível,g,"19,9","29,8",BRC0842A,Nome não encontrado
Proteína,g,"11,0","16,5",BRC0842A,Nome não encontrado
Lipídios,g,"4,78","7,18",BRC0842A,Nome não encontrado
Fibra alimentar,g,"1,42","2,14",BRC0842A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0842A,Nome não encontrado
Cinzas,g,"1,49","2,24",BRC0842A,Nome não encontrado
Colesterol,mg,"21,2","31,7",BRC0842A,Nome não encontrado
Ácidos graxos saturados,g,"0,95","1,43",BRC0842A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,52","2,28",BRC0842A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,07","3,10",BRC0842A,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,03",BRC0842A,Nome não encontrado
Cálcio,mg,"51,4","77,1",BRC0842A,Nome não encontrado
Ferro,mg,"1,14","1,71",BRC0842A,Nome não encontrado
Sódio,mg,304,456,BRC0842A,Nome não encontrado
Magnésio,mg,"17,3","26,0",BRC0842A,Nome não encontrado
Fósforo,mg,116,174,BRC0842A,Nome não encontrado
Potássio,mg,216,324,BRC0842A,Nome não encontrado
Manganês,mg,"0,21","0,31",BRC0842A,Nome não encontrado
Zinco,mg,"0,57","0,86",BRC0842A,Nome não encontrado
Cobre,mg,"0,10","0,15",BRC0842A,Nome não encontrado
Selênio,mcg,"9,50","14,3",BRC0842A,Nome não encontrado
Vitamina A (RE),mcg,123,185,BRC0842A,Nome não encontrado
Vitamina A (RAE),mcg,"61,8","92,7",BRC0842A,Nome não encontrado
Vitamina D,mcg,"0,00","0,01",BRC0842A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71","1,07",BRC0842A,Nome não encontrado
Tiamina,mg,"0,25","0,37",BRC0842A,Nome não encontrado
Riboflavina,mg,"0,13","0,20",BRC0842A,Nome não encontrado
Niacina,mg,"7,25","10,9",BRC0842A,Nome não encontrado
Vitamina B6,mg,"0,16","0,23",BRC0842A,Nome não encontrado
Vitamina B12,mcg,"0,08","0,12",BRC0842A,Nome não encontrado
Vitamina C,mg,"4,02","6,03",BRC0842A,Nome não encontrado
Equivalente de folato,mcg,"62,8","94,2",BRC0842A,Nome não encontrado
Sal de adição,g,,-,BRC0842A,Nome não encontrado
Açúcar de adição,g,,-,BRC0842A,Nome não encontrado
Gordura de adição,g,-,-,BRC0842A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0842A,Nome não encontrado
Proteína animal,g,-,-,BRC0842A,Nome não encontrado
