componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,180,125,BRC0539B,Nome não encontrado
Energia,kcal,43,30,BRC0539B,Nome não encontrado
Umidade,g,"91,2","63,9",BRC0539B,Nome não encontrado
Carboidrato total,g,"4,75","3,32",BRC0539B,Nome não encontrado
Carboidrato disponível,g,"3,32","2,33",BRC0539B,Nome não encontrado
Proteína,g,"0,90","0,63",BRC0539B,Nome não encontrado
Lipídios,g,"2,61","1,83",BRC0539B,Nome não encontrado
Fibra alimentar,g,"1,42","1,00",BRC0539B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0539B,Nome não encontrado
Cinzas,g,"0,40","0,28",BRC0539B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0539B,Nome não encontrado
Ácidos graxos saturados,g,"0,43","0,30",BRC0539B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,82","1,27",BRC0539B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,31","0,21",BRC0539B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0539B,Nome não encontrado
Cálcio,mg,"12,3","8,60",BRC0539B,Nome não encontrado
Ferro,mg,"0,42","0,29",BRC0539B,Nome não encontrado
Sódio,mg,"0,94","0,66",BRC0539B,Nome não encontrado
Magnésio,mg,"9,54","6,68",BRC0539B,Nome não encontrado
Fósforo,mg,"16,7","11,7",BRC0539B,Nome não encontrado
Potássio,mg,164,115,BRC0539B,Nome não encontrado
Manganês,mg,"0,18","0,13",BRC0539B,Nome não encontrado
Zinco,mg,"0,29","0,20",BRC0539B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0539B,Nome não encontrado
Selênio,mcg,"0,19","0,13",BRC0539B,Nome não encontrado
Vitamina A (RE),mcg,"56,5","39,5",BRC0539B,Nome não encontrado
Vitamina A (RAE),mcg,"28,2","19,8",BRC0539B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0539B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,91","0,63",BRC0539B,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0539B,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0539B,Nome não encontrado
Niacina,mg,"0,02","0,01",BRC0539B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0539B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0539B,Nome não encontrado
Vitamina C,mg,"68,3","47,8",BRC0539B,Nome não encontrado
Equivalente de folato,mcg,"12,7","8,88",BRC0539B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0539B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0539B,Nome não encontrado
Gordura de adição,g,-,-,BRC0539B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0539B,Nome não encontrado
Proteína animal,g,-,-,BRC0539B,Nome não encontrado
