componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (180 g),codigo_alimento,nome_alimento
Energia,kJ,201,361,BRC0018C,Nome não encontrado
Energia,kcal,48,85,BRC0018C,Nome não encontrado
Umidade,g,"87,4",157,BRC0018C,Nome não encontrado
Carboidrato total,g,"11,1","19,9",BRC0018C,Nome não encontrado
Carboidrato disponível,g,"9,62","17,3",BRC0018C,Nome não encontrado
Proteína,g,"0,91","1,65",BRC0018C,Nome não encontrado
Lipídios,g,"0,28","0,50",BRC0018C,Nome não encontrado
Fibra alimentar,g,"1,46","2,63",BRC0018C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0018C,Nome não encontrado
Cinzas,g,"0,38","0,68",BRC0018C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0018C,Nome não encontrado
Ácidos graxos saturados,g,traços,traços,BRC0018C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0018C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0018C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0018C,Nome não encontrado
Cálcio,mg,"34,6","62,3",BRC0018C,Nome não encontrado
Ferro,mg,"0,14","0,25",BRC0018C,Nome não encontrado
Sódio,mg,traços,traços,BRC0018C,Nome não encontrado
Magnésio,mg,"9,01","16,2",BRC0018C,Nome não encontrado
Fósforo,mg,"23,0","41,3",BRC0018C,Nome não encontrado
Potássio,mg,170,306,BRC0018C,Nome não encontrado
Manganês,mg,"0,04","0,07",BRC0018C,Nome não encontrado
Zinco,mg,"0,06","0,11",BRC0018C,Nome não encontrado
Cobre,mg,"0,04","0,07",BRC0018C,Nome não encontrado
Selênio,mcg,"0,30","0,54",BRC0018C,Nome não encontrado
Vitamina A (RE),mcg,"4,08","7,35",BRC0018C,Nome não encontrado
Vitamina A (RAE),mcg,"2,04","3,68",BRC0018C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0018C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,76",BRC0018C,Nome não encontrado
Tiamina,mg,"0,06","0,11",BRC0018C,Nome não encontrado
Riboflavina,mg,"0,02","0,04",BRC0018C,Nome não encontrado
Niacina,mg,traços,traços,BRC0018C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0018C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0018C,Nome não encontrado
Vitamina C,mg,"55,5","100,0",BRC0018C,Nome não encontrado
Equivalente de folato,mcg,"28,5","51,4",BRC0018C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0018C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0018C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0018C,Nome não encontrado
Proteína vegetal,g,"0,91","1,65",BRC0018C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0018C,Nome não encontrado
