componente,unidade,Valor por 100g,Colher sopa cheia (25 g),Colher sopa rasa (15 g),codigo_alimento,nome_alimento
Gordura de adição,g,-,-,-,BRC0262C,Nome não encontrado
Proteína vegetal,g,-,-,-,BRC0262C,Nome não encontrado
Proteína animal,g,-,-,-,BRC0262C,Nome não encontrado
