componente,unidade,Valor por 100g,Colher sopa rasa (16 g),codigo_alimento,nome_alimento
Energia,kJ,1679,268,BRC0053R,Nome não encontrado
Energia,kcal,397,63,BRC0053R,Nome não encontrado
Umidade,g,"2,11","0,34",BRC0053R,Nome não encontrado
Carboidrato total,g,"78,9","12,6",BRC0053R,Nome não encontrado
Carboidrato disponível,g,"75,8","12,1",BRC0053R,Nome não encontrado
Proteína,g,"11,0","1,76",BRC0053R,Nome não encontrado
Lipídios,g,"4,81","0,77",BRC0053R,Nome não encontrado
Fibra alimentar,g,"3,18","0,51",BRC0053R,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0053R,Nome não encontrado
Cinzas,g,"3,13","0,50",BRC0053R,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0053R,Nome não encontrado
Ácidos graxos saturados,g,"2,83","0,45",BRC0053R,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,61","0,26",BRC0053R,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,18","0,03",BRC0053R,Nome não encontrado
Ácidos graxos trans,g,,,BRC0053R,Nome não encontrado
Cálcio,mg,"54,0","8,65",BRC0053R,Nome não encontrado
Ferro,mg,"1,86","0,30",BRC0053R,Nome não encontrado
Sódio,mg,488,"78,1",BRC0053R,Nome não encontrado
Magnésio,mg,"68,3","10,9",BRC0053R,Nome não encontrado
Fósforo,mg,"89,7","14,4",BRC0053R,Nome não encontrado
Potássio,mg,213,"34,1",BRC0053R,Nome não encontrado
Manganês,mg,,,BRC0053R,Nome não encontrado
Zinco,mg,"0,92","0,15",BRC0053R,Nome não encontrado
Cobre,mg,,,BRC0053R,Nome não encontrado
Selênio,mcg,,,BRC0053R,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0053R,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0053R,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0053R,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0053R,Nome não encontrado
Tiamina,mg,"0,02","0,00",BRC0053R,Nome não encontrado
Riboflavina,mg,"0,07","0,01",BRC0053R,Nome não encontrado
Niacina,mg,"0,34","0,05",BRC0053R,Nome não encontrado
Vitamina B6,mg,"0,02","0,00",BRC0053R,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0053R,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0053R,Nome não encontrado
Equivalente de folato,mcg,"4,08","0,65",BRC0053R,Nome não encontrado
Sal de adição,g,,,BRC0053R,Nome não encontrado
Açúcar de adição,g,,,BRC0053R,Nome não encontrado
Gordura de adição,g,,,BRC0053R,Nome não encontrado
Proteína vegetal,g,,,BRC0053R,Nome não encontrado
Proteína animal,g,,,BRC0053R,Nome não encontrado
