componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,159,127,BRC0934B,Nome não encontrado
Energia,kcal,38,30,BRC0934B,Nome não encontrado
Umidade,g,"88,9","71,1",BRC0934B,Nome não encontrado
Carboidrato total,g,"7,10","5,68",BRC0934B,Nome não encontrado
Carboidrato disponível,g,"4,50","3,60",BRC0934B,Nome não encontrado
Proteína,g,"2,55","2,04",BRC0934B,Nome não encontrado
Lipídios,g,"0,50","0,40",BRC0934B,Nome não encontrado
Fibra alimentar,g,"2,60","2,08",BRC0934B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0934B,Nome não encontrado
Cinzas,g,"0,95","0,76",BRC0934B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0934B,Nome não encontrado
Ácidos graxos saturados,g,"0,01","0,01",BRC0934B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,03",BRC0934B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,26","0,20",BRC0934B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0934B,Nome não encontrado
Cálcio,mg,"36,0","28,8",BRC0934B,Nome não encontrado
Ferro,mg,"1,20","0,96",BRC0934B,Nome não encontrado
Sódio,mg,"21,0","16,8",BRC0934B,Nome não encontrado
Magnésio,mg,"20,0","16,0",BRC0934B,Nome não encontrado
Fósforo,mg,"56,0","44,8",BRC0934B,Nome não encontrado
Potássio,mg,317,253,BRC0934B,Nome não encontrado
Manganês,mg,"0,23","0,18",BRC0934B,Nome não encontrado
Zinco,mg,"0,33","0,26",BRC0934B,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0934B,Nome não encontrado
Selênio,mcg,"1,50","1,20",BRC0934B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0934B,Nome não encontrado
Vitamina A (RAE),mcg,"39,0","31,2",BRC0934B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0934B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,34",BRC0934B,Nome não encontrado
Tiamina,mg,"0,11","0,09",BRC0934B,Nome não encontrado
Riboflavina,mg,"0,08","0,06",BRC0934B,Nome não encontrado
Niacina,mg,"0,61","0,49",BRC0934B,Nome não encontrado
Vitamina B6,mg,"0,18","0,14",BRC0934B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0934B,Nome não encontrado
Vitamina C,mg,"62,0","49,6",BRC0934B,Nome não encontrado
Equivalente de folato,mcg,"60,0","48,0",BRC0934B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0934B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0934B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0934B,Nome não encontrado
Proteína vegetal,g,"2,55","2,04",BRC0934B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0934B,Nome não encontrado
