componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,223,200,BRC0697B,Nome não encontrado
Energia,kcal,55,49,BRC0697B,Nome não encontrado
Umidade,g,"86,8","78,2",BRC0697B,Nome não encontrado
Carboidrato total,g,"7,84","7,06",BRC0697B,Nome não encontrado
Carboidrato disponível,g,"4,36","3,92",BRC0697B,Nome não encontrado
Proteína,g,"1,67","1,50",BRC0697B,Nome não encontrado
Lipídios,g,"2,62","2,36",BRC0697B,Nome não encontrado
Fibra alimentar,g,"3,38","3,04",BRC0697B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0697B,Nome não encontrado
Cinzas,g,"1,13","1,02",BRC0697B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0697B,Nome não encontrado
Ácidos graxos saturados,g,"0,43","0,39",BRC0697B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,81","0,73",BRC0697B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,22","1,10",BRC0697B,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0697B,Nome não encontrado
Cálcio,mg,"16,3","14,7",BRC0697B,Nome não encontrado
Ferro,mg,"0,57","0,52",BRC0697B,Nome não encontrado
Sódio,mg,248,223,BRC0697B,Nome não encontrado
Magnésio,mg,"17,7","15,9",BRC0697B,Nome não encontrado
Fósforo,mg,"32,3","29,1",BRC0697B,Nome não encontrado
Potássio,mg,234,210,BRC0697B,Nome não encontrado
Manganês,mg,"0,13","0,11",BRC0697B,Nome não encontrado
Zinco,mg,"0,25","0,23",BRC0697B,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0697B,Nome não encontrado
Selênio,mcg,"0,24","0,22",BRC0697B,Nome não encontrado
Vitamina A (RE),mcg,"73,8","66,4",BRC0697B,Nome não encontrado
Vitamina A (RAE),mcg,"36,9","33,2",BRC0697B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0697B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61","0,55",BRC0697B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0697B,Nome não encontrado
Riboflavina,mg,"0,05","0,04",BRC0697B,Nome não encontrado
Niacina,mg,"0,39","0,35",BRC0697B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0697B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0697B,Nome não encontrado
Vitamina C,mg,"4,08","3,67",BRC0697B,Nome não encontrado
Equivalente de folato,mcg,"18,9","17,0",BRC0697B,Nome não encontrado
Sal de adição,g,"0,47","0,42",BRC0697B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0697B,Nome não encontrado
Gordura de adição,g,-,-,BRC0697B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0697B,Nome não encontrado
Proteína animal,g,-,-,BRC0697B,Nome não encontrado
