componente,unidade,Valor por 100g,Colher sopa rasa (12 g),codigo_alimento,nome_alimento
Energia,kJ,1561,187,BRC0006R,Nome não encontrado
Energia,kcal,368,44,BRC0006R,Nome não encontrado
Umidade,g,"6,30","0,76",BRC0006R,Nome não encontrado
Carboidrato total,g,"84,3","10,1",BRC0006R,Nome não encontrado
Carboidrato disponível,g,"82,4","9,88",BRC0006R,Nome não encontrado
Proteína,g,"6,80","0,82",BRC0006R,Nome não encontrado
Lipídios,g,"0,80","0,10",BRC0006R,Nome não encontrado
Fibra alimentar,g,"1,93","0,23",BRC0006R,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0006R,Nome não encontrado
Cinzas,g,"1,80","0,22",BRC0006R,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0006R,Nome não encontrado
Ácidos graxos saturados,g,"0,12","0,01",BRC0006R,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,07","0,01",BRC0006R,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,34","0,04",BRC0006R,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0006R,Nome não encontrado
Cálcio,mg,148,"17,9",BRC0006R,Nome não encontrado
Ferro,mg,"0,26","0,03",BRC0006R,Nome não encontrado
Sódio,mg,800,"96,0",BRC0006R,Nome não encontrado
Magnésio,mg,"10,7","1,28",BRC0006R,Nome não encontrado
Fósforo,mg,328,"39,4",BRC0006R,Nome não encontrado
Potássio,mg,"88,6","10,6",BRC0006R,Nome não encontrado
Manganês,mg,,,BRC0006R,Nome não encontrado
Zinco,mg,"0,16","0,02",BRC0006R,Nome não encontrado
Cobre,mg,,,BRC0006R,Nome não encontrado
Selênio,mcg,,,BRC0006R,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0006R,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0006R,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0006R,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0006R,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0006R,Nome não encontrado
Riboflavina,mg,"0,26","0,03",BRC0006R,Nome não encontrado
Niacina,mg,"0,26","0,03",BRC0006R,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0006R,Nome não encontrado
Vitamina B12,mcg,"0,05","0,01",BRC0006R,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0006R,Nome não encontrado
Equivalente de folato,mcg,"58,4","7,01",BRC0006R,Nome não encontrado
Sal de adição,g,,,BRC0006R,Nome não encontrado
Açúcar de adição,g,,,BRC0006R,Nome não encontrado
Gordura de adição,g,,,BRC0006R,Nome não encontrado
Proteína vegetal,g,,,BRC0006R,Nome não encontrado
Proteína animal,g,,,BRC0006R,Nome não encontrado
