componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,88,BRC1164B,Nome não encontrado
Energia,kcal,21,BRC1164B,Nome não encontrado
Umidade,g,"94,0",BRC1164B,Nome não encontrado
Carboidrato total,g,"2,44",BRC1164B,Nome não encontrado
Carboidrato disponível,g,"0,84",BRC1164B,Nome não encontrado
Proteína,g,"2,14",BRC1164B,Nome não encontrado
Lipídios,g,"0,65",BRC1164B,Nome não encontrado
Fibra alimentar,g,"1,60",BRC1164B,Nome não encontrado
Álcool,g,"0,00",BRC1164B,Nome não encontrado
Cinzas,g,"0,77",BRC1164B,Nome não encontrado
Colesterol,mg,"0,00",BRC1164B,Nome não encontrado
Ácidos graxos saturados,g,"0,15",BRC1164B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02",BRC1164B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,28",BRC1164B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1164B,Nome não encontrado
Cálcio,mg,"16,0",BRC1164B,Nome não encontrado
Ferro,mg,"1,83",BRC1164B,Nome não encontrado
Sódio,mg,287,BRC1164B,Nome não encontrado
Magnésio,mg,"10,00",BRC1164B,Nome não encontrado
Fósforo,mg,"43,0",BRC1164B,Nome não encontrado
Potássio,mg,172,BRC1164B,Nome não encontrado
Manganês,mg,"0,17",BRC1164B,Nome não encontrado
Zinco,mg,"0,40",BRC1164B,Nome não encontrado
Cobre,mg,"0,10",BRC1164B,Nome não encontrado
Selênio,mcg,"1,70",BRC1164B,Nome não encontrado
Vitamina A (RE),mcg,,BRC1164B,Nome não encontrado
Vitamina A (RAE),mcg,"41,0",BRC1164B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1164B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,22",BRC1164B,Nome não encontrado
Tiamina,mg,"0,06",BRC1164B,Nome não encontrado
Riboflavina,mg,"0,10",BRC1164B,Nome não encontrado
Niacina,mg,"0,95",BRC1164B,Nome não encontrado
Vitamina B6,mg,"0,11",BRC1164B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1164B,Nome não encontrado
Vitamina C,mg,"18,4",BRC1164B,Nome não encontrado
Equivalente de folato,mcg,"96,0",BRC1164B,Nome não encontrado
Sal de adição,g,,BRC1164B,Nome não encontrado
Açúcar de adição,g,,BRC1164B,Nome não encontrado
Gordura de adição,g,,BRC1164B,Nome não encontrado
Proteína vegetal,g,"2,14",BRC1164B,Nome não encontrado
Proteína animal,g,"0,00",BRC1164B,Nome não encontrado
