componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (25 g),codigo_alimento,nome_alimento
Energia,kJ,2624,656,BRC0063N,Nome não encontrado
Energia,kcal,635,158,BRC0063N,Nome não encontrado
Umidade,g,"1,93","0,48",BRC0063N,Nome não encontrado
Carboidrato total,g,"14,2","3,56",BRC0063N,Nome não encontrado
Carboidrato disponível,g,"6,43","1,61",BRC0063N,Nome não encontrado
Proteína,g,"24,8","6,20",BRC0063N,Nome não encontrado
Lipídios,g,"54,9","13,7",BRC0063N,Nome não encontrado
Fibra alimentar,g,"7,80","1,95",BRC0063N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0063N,Nome não encontrado
Cinzas,g,"4,15","1,04",BRC0063N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0063N,Nome não encontrado
Ácidos graxos saturados,g,"10,2","2,56",BRC0063N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"27,0","6,75",BRC0063N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"16,3","4,07",BRC0063N,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,04",BRC0063N,Nome não encontrado
Cálcio,mg,"72,0","18,0",BRC0063N,Nome não encontrado
Ferro,mg,"2,84","0,71",BRC0063N,Nome não encontrado
Sódio,mg,292,"73,0",BRC0063N,Nome não encontrado
Magnésio,mg,164,"41,0",BRC0063N,Nome não encontrado
Fósforo,mg,350,"87,5",BRC0063N,Nome não encontrado
Potássio,mg,818,204,BRC0063N,Nome não encontrado
Manganês,mg,"1,98","0,50",BRC0063N,Nome não encontrado
Zinco,mg,"3,51","0,88",BRC0063N,Nome não encontrado
Cobre,mg,"0,76","0,19",BRC0063N,Nome não encontrado
Selênio,mcg,"9,10","2,28",BRC0063N,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0063N,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0063N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0063N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"8,06","2,02",BRC0063N,Nome não encontrado
Tiamina,mg,"0,12","0,03",BRC0063N,Nome não encontrado
Riboflavina,mg,"0,12","0,03",BRC0063N,Nome não encontrado
Niacina,mg,"16,8","4,21",BRC0063N,Nome não encontrado
Vitamina B6,mg,"0,47","0,12",BRC0063N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0063N,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0063N,Nome não encontrado
Equivalente de folato,mcg,144,"36,0",BRC0063N,Nome não encontrado
Sal de adição,g,,,BRC0063N,Nome não encontrado
Açúcar de adição,g,,,BRC0063N,Nome não encontrado
Gordura de adição,g,,,BRC0063N,Nome não encontrado
Proteína vegetal,g,,,BRC0063N,Nome não encontrado
Proteína animal,g,,,BRC0063N,Nome não encontrado
