componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1869,934,BRC0142K,Nome não encontrado
Energia,kcal,448,224,BRC0142K,Nome não encontrado
Umidade,g,"22,3","11,2",BRC0142K,Nome não encontrado
Carboidrato total,g,"41,6","20,8",BRC0142K,Nome não encontrado
Carboidrato disponível,g,"40,5","20,2",BRC0142K,Nome não encontrado
Proteína,g,"6,48","3,24",BRC0142K,Nome não encontrado
Lipídios,g,"28,7","14,3",BRC0142K,Nome não encontrado
Fibra alimentar,g,"1,08","0,54",BRC0142K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0142K,Nome não encontrado
Cinzas,g,"0,94","0,47",BRC0142K,Nome não encontrado
Colesterol,mg,"48,2","24,1",BRC0142K,Nome não encontrado
Ácidos graxos saturados,g,"4,57","2,29",BRC0142K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,80","3,40",BRC0142K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"15,7","7,87",BRC0142K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0142K,Nome não encontrado
Cálcio,mg,"33,5","16,7",BRC0142K,Nome não encontrado
Ferro,mg,"2,04","1,02",BRC0142K,Nome não encontrado
Sódio,mg,192,"96,0",BRC0142K,Nome não encontrado
Magnésio,mg,"14,3","7,17",BRC0142K,Nome não encontrado
Fósforo,mg,"74,1","37,1",BRC0142K,Nome não encontrado
Potássio,mg,"77,3","38,7",BRC0142K,Nome não encontrado
Manganês,mg,"0,39","0,20",BRC0142K,Nome não encontrado
Zinco,mg,"0,60","0,30",BRC0142K,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0142K,Nome não encontrado
Selênio,mcg,"19,5","9,76",BRC0142K,Nome não encontrado
Vitamina A (RE),mcg,"42,4","21,2",BRC0142K,Nome não encontrado
Vitamina A (RAE),mcg,"41,9","20,9",BRC0142K,Nome não encontrado
Vitamina D,mcg,"0,22","0,11",BRC0142K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,28",BRC0142K,Nome não encontrado
Tiamina,mg,"0,24","0,12",BRC0142K,Nome não encontrado
Riboflavina,mg,"0,23","0,12",BRC0142K,Nome não encontrado
Niacina,mg,"2,95","1,47",BRC0142K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0142K,Nome não encontrado
Vitamina B12,mcg,"0,13","0,07",BRC0142K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0142K,Nome não encontrado
Equivalente de folato,mcg,"68,6","34,3",BRC0142K,Nome não encontrado
Sal de adição,g,,traços,BRC0142K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0142K,Nome não encontrado
Gordura de adição,g,-,-,BRC0142K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0142K,Nome não encontrado
Proteína animal,g,-,-,BRC0142K,Nome não encontrado
