componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,770,770,BRC0208E,Nome não encontrado
Energia,kcal,185,184,BRC0208E,Nome não encontrado
Umidade,g,"64,8","64,8",BRC0208E,Nome não encontrado
Carboidrato total,g,"0,69","0,69",BRC0208E,Nome não encontrado
Carboidrato disponível,g,"0,18","0,18",BRC0208E,Nome não encontrado
Proteína,g,"20,8","20,8",BRC0208E,Nome não encontrado
Lipídios,g,"11,1","11,1",BRC0208E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0208E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0208E,Nome não encontrado
Cinzas,g,"2,67","2,67",BRC0208E,Nome não encontrado
Colesterol,mg,137,137,BRC0208E,Nome não encontrado
Ácidos graxos saturados,g,"4,63","4,63",BRC0208E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,31","2,31",BRC0208E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,47","3,47",BRC0208E,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0208E,Nome não encontrado
Cálcio,mg,201,201,BRC0208E,Nome não encontrado
Ferro,mg,"1,68","1,68",BRC0208E,Nome não encontrado
Sódio,mg,252,252,BRC0208E,Nome não encontrado
Magnésio,mg,"37,0","37,0",BRC0208E,Nome não encontrado
Fósforo,mg,356,356,BRC0208E,Nome não encontrado
Potássio,mg,428,428,BRC0208E,Nome não encontrado
Manganês,mg,"0,14","0,14",BRC0208E,Nome não encontrado
Zinco,mg,"1,31","1,31",BRC0208E,Nome não encontrado
Cobre,mg,"0,19","0,19",BRC0208E,Nome não encontrado
Selênio,mcg,"56,8","56,8",BRC0208E,Nome não encontrado
Vitamina A (RE),mcg,"20,2","20,2",BRC0208E,Nome não encontrado
Vitamina A (RAE),mcg,"10,1","10,1",BRC0208E,Nome não encontrado
Vitamina D,mcg,"2,27","2,27",BRC0208E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,68","1,68",BRC0208E,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0208E,Nome não encontrado
Riboflavina,mg,"0,08","0,08",BRC0208E,Nome não encontrado
Niacina,mg,"7,75","7,75",BRC0208E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0208E,Nome não encontrado
Vitamina B12,mcg,"5,53","5,53",BRC0208E,Nome não encontrado
Vitamina C,mg,"9,35","9,35",BRC0208E,Nome não encontrado
Equivalente de folato,mcg,"9,58","9,58",BRC0208E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0208E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0208E,Nome não encontrado
Gordura de adição,g,-,-,BRC0208E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0208E,Nome não encontrado
Proteína animal,g,-,-,BRC0208E,Nome não encontrado
