componente,unidade,Valor por 100g,Porção Média (150 g),codigo_alimento,nome_alimento
Energia,kJ,1085,1627,BRC0495A,Nome não encontrado
Energia,kcal,258,387,BRC0495A,Nome não encontrado
Umidade,g,"45,3","68,0",BRC0495A,Nome não encontrado
Carboidrato total,g,"26,1","39,1",BRC0495A,Nome não encontrado
Carboidrato disponível,g,"24,5","36,7",BRC0495A,Nome não encontrado
Proteína,g,"16,6","24,9",BRC0495A,Nome não encontrado
Lipídios,g,"10,1","15,1",BRC0495A,Nome não encontrado
Fibra alimentar,g,"1,60","2,40",BRC0495A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0495A,Nome não encontrado
Cinzas,g,"1,87","2,81",BRC0495A,Nome não encontrado
Colesterol,mg,"40,9","61,4",BRC0495A,Nome não encontrado
Ácidos graxos saturados,g,"3,17","4,76",BRC0495A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,72","5,59",BRC0495A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,65","3,97",BRC0495A,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,21",BRC0495A,Nome não encontrado
Cálcio,mg,"20,6","31,0",BRC0495A,Nome não encontrado
Ferro,mg,"2,11","3,16",BRC0495A,Nome não encontrado
Sódio,mg,482,723,BRC0495A,Nome não encontrado
Magnésio,mg,"22,0","32,9",BRC0495A,Nome não encontrado
Fósforo,mg,142,213,BRC0495A,Nome não encontrado
Potássio,mg,259,389,BRC0495A,Nome não encontrado
Manganês,mg,"0,22","0,33",BRC0495A,Nome não encontrado
Zinco,mg,"1,35","2,02",BRC0495A,Nome não encontrado
Cobre,mg,"0,11","0,16",BRC0495A,Nome não encontrado
Selênio,mcg,"2,90","4,35",BRC0495A,Nome não encontrado
Vitamina A (RE),mcg,"22,5","33,7",BRC0495A,Nome não encontrado
Vitamina A (RAE),mcg,"12,0","18,0",BRC0495A,Nome não encontrado
Vitamina D,mcg,"0,43","0,64",BRC0495A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56","0,83",BRC0495A,Nome não encontrado
Tiamina,mg,"0,44","0,65",BRC0495A,Nome não encontrado
Riboflavina,mg,"0,30","0,45",BRC0495A,Nome não encontrado
Niacina,mg,"3,61","5,42",BRC0495A,Nome não encontrado
Vitamina B6,mg,"0,28","0,42",BRC0495A,Nome não encontrado
Vitamina B12,mcg,"0,33","0,50",BRC0495A,Nome não encontrado
Vitamina C,mg,"3,86","5,79",BRC0495A,Nome não encontrado
Equivalente de folato,mcg,"61,9","92,8",BRC0495A,Nome não encontrado
Sal de adição,g,"0,45","0,68",BRC0495A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0495A,Nome não encontrado
Gordura de adição,g,-,-,BRC0495A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0495A,Nome não encontrado
Proteína animal,g,-,-,BRC0495A,Nome não encontrado
